<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-51.48406219 -52.19621277 -51.93724823]
[-50.64242935 -50.83665466 -50.51294708]
[-50.57769012 -51.03087616 -50.64242935]
[-49.28286743 -50.25398254 -49.34761047]
[-48.70019913 -49.67131424 -48.8296814 ]
[-48.37649536 -49.2181282  -47.85856628]
[-48.37649536 -48.37649536 -47.59960175]
[-48.95916367 -48.70019913 -49.15338898]
[-49.02390289 -48.24700928 -48.57071686]
[-49.54183197 -49.28286743 -49.4123497 ]
[-48.70019913 -48.05278778 -48.18227005]
[-49.67131424 -49.08864594 -49.73605347]
[-49.28286743 -49.2181282  -49.28286743]
[-49.47708893 -49.80079651 -49.54183197]
[-49.4123497  -49.73605347 -48.70019913]
[-49.34761047 -49.93027878 -49.47708893]
[-48.6354599  -49.80079651 -48.57071686]
[-48.57071686 -49.34761047 -48.44123459]
[-49.08864594 -48.95916367 -48.57071686]
[-49.60657501 -48.89442444 -48.95916367]
[-49.2181282 -49.2181282 -49.4123497]
[-50.38346863 -49.99501801 -50.25398254]
[-50.38346863 -49.93027878 -50.64242935]
[-49.99501801 -49.93027878 -50.51294708]
[-50.12450409 -50.18924332 -49.73605347]
[-50.25398254 -50.31872559 -49.86553955]
[-50.05976105 -50.77191162 -50.25398254]
[-49.60657501 -50.38346863 -49.93027878]
[-48.89442444 -49.80079651 -48.57071686]
[-48.76493835 -49.60657501 -48.6354599 ]
[-49.60657501 -49.34761047 -49.28286743]
[-49.86553955 -49.93027878 -49.47708893]
[-49.54183197 -49.28286743 -49.4123497 ]
[-49.54183197 -49.54183197 -49.73605347]
[-49.99501801 -49.34761047 -49.99501801]
[-50.25398254 -50.64242935 -50.25398254]
[-50.25398254 -50.31872559 -49.86553955]
[-50.05976105 -50.77191162 -50.25398254]
[-49.47708893 -50.12450409 -49.73605347]
[-48.95916367 -49.73605347 -48.6354599 ]
[-49.34761047 -49.93027878 -49.15338898]
[-49.54183197 -49.54183197 -49.54183197]
[-49.60657501 -49.08864594 -49.2181282 ]
[-49.99501801 -49.93027878 -50.05976105]
[-50.38346863 -49.93027878 -50.25398254]
[-50.31872559 -49.99501801 -50.64242935]
[-50.31872559 -50.25398254 -50.64242935]
[-50.12450409 -50.18924332 -49.73605347]
[-50.31872559 -50.51294708 -50.05976105]
[-50.57769012 -50.90139389 -50.44820786]
[-50.44820786 -50.96613312 -50.57769012]
[-49.15338898 -50.77191162 -49.86553955]
[-48.8296814  -49.93027878 -48.8296814 ]
[-49.2181282  -49.80079651 -48.70019913]
[-49.34761047 -49.02390289 -49.15338898]
[-49.08864594 -48.57071686 -48.76493835]
[-50.05976105 -49.67131424 -49.73605347]
[-49.67131424 -49.4123497  -49.86553955]
[-49.47708893 -49.2181282  -49.73605347]
[-50.12450409 -50.38346863 -50.18924332]
[-50.05976105 -50.57769012 -50.25398254]
[-49.34761047 -50.25398254 -49.4123497 ]
[-48.70019913 -49.67131424 -48.8296814 ]
[-48.37649536 -49.2181282  -47.85856628]
[-48.37649536 -48.37649536 -47.59960175]
[-48.6354599  -48.6354599  -49.08864594]
[-48.44123459 -47.72908401 -48.31175232]
[-48.70019913 -48.31175232 -48.44123459]
[-48.70019913 -48.18227005 -48.31175232]
[-49.34761047 -48.89442444 -49.34761047]
[-49.2181282  -49.02390289 -49.08864594]
[-49.2181282  -49.47708893 -49.34761047]
[-49.15338898 -49.67131424 -48.76493835]
[-48.70019913 -49.67131424 -48.76493835]
[-48.70019913 -49.67131424 -48.8296814 ]
[-48.05278778 -48.57071686 -47.34063721]
[-48.44123459 -48.6354599  -48.11753082]
[-48.18227005 -47.66434479 -47.85856628]
[-48.70019913 -48.11753082 -48.6354599 ]
[-49.2181282  -48.76493835 -49.15338898]
[-48.70019913 -48.05278778 -48.18227005]
[-49.60657501 -49.08864594 -49.60657501]
[-49.28286743 -49.2181282  -49.28286743]
[-48.89442444 -48.95916367 -49.02390289]
[-49.47708893 -49.86553955 -49.2181282 ]
[-49.15338898 -49.67131424 -49.08864594]
[-48.95916367 -49.93027878 -48.70019913]
[-49.08864594 -50.18924332 -49.28286743]
[-49.2181282  -49.73605347 -48.8296814 ]
[-49.73605347 -49.34761047 -49.28286743]
[-49.54183197 -49.28286743 -49.28286743]
[-49.54183197 -49.4123497  -49.47708893]
[-49.54183197 -49.47708893 -49.86553955]
[-49.54183197 -49.80079651 -50.12450409]
[-50.64242935 -50.83665466 -50.51294708]
[-50.57769012 -51.03087616 -50.64242935]
[-49.34761047 -50.25398254 -49.4123497 ]
[-48.57071686 -49.28286743 -48.57071686]
[-48.70019913 -49.47708893 -48.11753082]
[-48.31175232 -48.57071686 -47.85856628]
[-49.4123497 -49.2181282 -49.4123497]
[-48.89442444 -48.44123459 -48.95916367]
[-48.76493835 -48.31175232 -48.57071686]
[-48.70019913 -48.18227005 -48.31175232]
[-49.67131424 -49.15338898 -49.60657501]
[-49.34761047 -49.4123497  -49.47708893]
[-49.73605347 -49.54183197 -49.47708893]
[-49.47708893 -49.86553955 -49.2181282 ]
[-49.93027878 -50.31872559 -49.60657501]
[-49.54183197 -50.38346863 -49.93027878]
[-49.4123497  -50.57769012 -49.67131424]
[-47.98804855 -48.95916367 -47.92330933]
[-49.15338898 -49.2181282  -49.08864594]
[-49.08864594 -48.50597382 -48.70019913]
[-49.2181282  -48.76493835 -49.15338898]
[-49.73605347 -49.4123497  -49.54183197]
[-50.05976105 -49.60657501 -50.18924332]
[-49.80079651 -49.99501801 -50.12450409]
[-49.86553955 -49.93027878 -49.54183197]
[-49.73605347 -49.93027878 -49.15338898]
[-49.80079651 -50.25398254 -49.73605347]
[-50.31872559 -51.16035843 -50.70716858]
[-49.08864594 -50.31872559 -49.4123497 ]
[-48.70019913 -49.60657501 -48.57071686]
[-49.47708893 -49.93027878 -49.67131424]
[-50.25398254 -50.12450409 -49.73605347]
[-49.2181282 -49.2181282 -49.4123497]
[-49.73605347 -49.47708893 -49.67131424]
[-50.05976105 -49.60657501 -50.18924332]
[-49.54183197 -49.86553955 -50.18924332]
[-50.44820786 -50.77191162 -50.57769012]
[-49.54183197 -50.38346863 -49.54183197]
[-49.34761047 -50.05976105 -49.60657501]
[-48.76493835 -49.47708893 -47.98804855]
[-48.89442444 -48.89442444 -48.37649536]
[-48.89442444 -48.95916367 -48.89442444]
[-49.4123497  -49.08864594 -49.2181282 ]
[-49.15338898 -48.6354599  -48.70019913]
[-49.02390289 -48.24700928 -48.50597382]
[-49.4123497  -48.24700928 -49.02390289]
[-49.4123497  -48.50597382 -48.8296814 ]
[-49.86553955 -50.12450409 -49.80079651]
[-49.60657501 -49.54183197 -49.4123497 ]
[-49.54183197 -50.05976105 -49.4123497 ]
[-49.86553955 -50.31872559 -49.86553955]
[-48.95916367 -49.93027878 -48.70019913]
[-48.70019913 -49.93027878 -48.8296814 ]
[-49.15338898 -49.99501801 -48.95916367]
[-49.34761047 -49.02390289 -49.15338898]
[-49.4123497  -48.8296814  -48.89442444]
[-49.2181282  -48.8296814  -49.15338898]
[-50.51294708 -49.67131424 -50.31872559]
[-49.99501801 -49.54183197 -50.18924332]
[-49.80079651 -49.99501801 -50.12450409]
[-50.57769012 -51.03087616 -50.64242935]
[-49.34761047 -50.25398254 -49.4123497 ]
[-49.08864594 -49.73605347 -48.95916367]
[-48.70019913 -49.4123497  -48.44123459]
[-49.54183197 -50.18924332 -49.60657501]
[-50.12450409 -50.38346863 -49.99501801]
[-49.93027878 -49.67131424 -49.34761047]
[-49.86553955 -49.60657501 -49.93027878]
[-49.60657501 -49.67131424 -49.86553955]
[-50.05976105 -49.99501801 -50.51294708]
[-49.93027878 -49.93027878 -49.47708893]
[-50.25398254 -50.38346863 -49.86553955]
[-50.44820786 -50.90139389 -50.38346863]
[-49.99501801 -50.51294708 -50.12450409]
[-49.34761047 -50.51294708 -49.93027878]
[-48.89442444 -49.99501801 -48.95916367]
[-48.05278778 -48.50597382 -47.92330933]
[-48.57071686 -48.50597382 -48.31175232]
[-48.70019913 -48.11753082 -48.6354599 ]
[-49.2181282  -48.76493835 -49.15338898]
[-48.70019913 -47.85856628 -47.92330933]
[-49.93027878 -49.28286743 -49.99501801]
[-49.28286743 -49.2181282  -49.28286743]
[-49.73605347 -49.54183197 -49.47708893]
[-49.08864594 -49.08864594 -48.70019913]
[-49.54183197 -49.67131424 -48.8296814 ]
[-49.73605347 -50.38346863 -49.93027878]
[-48.24700928 -49.67131424 -48.50597382]
[-47.98804855 -48.76493835 -47.59960175]
[-48.70019913 -48.70019913 -48.70019913]
[-48.70019913 -48.11753082 -48.70019913]
[-48.70019913 -48.18227005 -48.70019913]
[-49.4123497  -49.08864594 -49.02390289]
[-48.50597382 -47.59960175 -47.92330933]
[-49.4123497  -49.02390289 -49.54183197]
[-49.2181282  -49.47708893 -49.08864594]
[-49.28286743 -49.67131424 -49.54183197]
[-49.4123497  -50.12450409 -49.08864594]
[-48.8296814  -49.15338898 -48.57071686]
[-48.57071686 -49.93027878 -48.76493835]
[-49.02390289 -50.25398254 -48.95916367]
[-48.95916367 -49.47708893 -49.28286743]
[-49.47708893 -49.54183197 -49.47708893]
[-49.2181282  -49.02390289 -49.15338898]
[-49.15338898 -49.15338898 -49.28286743]
[-49.60657501 -49.67131424 -49.86553955]
[-50.57769012 -50.51294708 -50.83665466]
[-50.38346863 -50.51294708 -50.44820786]
[-50.64242935 -51.03087616 -50.90139389]
[-48.89442444 -50.05976105 -49.28286743]
[-48.76493835 -49.28286743 -48.24700928]
[-49.2181282  -49.28286743 -48.70019913]
[-49.54183197 -49.54183197 -49.60657501]
[-49.34761047 -49.4123497  -49.67131424]
[-49.2181282  -48.70019913 -49.15338898]
[-49.93027878 -49.60657501 -49.54183197]
[-49.34761047 -48.6354599  -49.02390289]
[-50.05976105 -49.54183197 -50.12450409]
[-49.47708893 -48.76493835 -49.28286743]
[-49.73605347 -49.4123497  -49.34761047]
[-49.67131424 -49.54183197 -49.47708893]
[-49.34761047 -49.15338898 -48.76493835]
[-49.73605347 -50.18924332 -49.4123497 ]
[-49.47708893 -50.70716858 -49.99501801]
[-49.08864594 -50.18924332 -49.28286743]
[-48.37649536 -49.4123497  -48.24700928]
[-49.34761047 -49.2181282  -49.4123497 ]
[-49.67131424 -49.15338898 -49.47708893]
[-49.47708893 -48.95916367 -49.47708893]
[-50.18924332 -49.4123497  -49.80079651]
[-49.47708893 -49.4123497  -49.86553955]
[-50.25398254 -50.44820786 -50.70716858]
[-50.64242935 -50.96613312 -50.83665466]
[-49.93027878 -50.70716858 -50.25398254]
[-49.02390289 -49.73605347 -48.95916367]
[-49.34761047 -50.18924332 -48.95916367]
[-49.86553955 -50.57769012 -49.67131424]
[-50.51294708 -50.77191162 -50.12450409]
[-50.18924332 -50.25398254 -50.18924332]
[-50.12450409 -50.77191162 -51.0956192 ]
[-50.57769012 -50.70716858 -51.03087616]
[-51.2898407  -51.22509766 -51.35458374]
[-50.96613312 -51.03087616 -51.0956192 ]
[-50.57769012 -51.0956192  -50.96613312]
[-49.47708893 -50.44820786 -49.99501801]
[-49.08864594 -49.47708893 -48.89442444]
[-49.34761047 -49.54183197 -49.2181282 ]
[-49.54183197 -49.4123497  -49.34761047]
[-49.28286743 -49.02390289 -49.02390289]
[-49.73605347 -48.70019913 -49.2181282 ]
[-50.38346863 -49.99501801 -49.93027878]
[-49.86553955 -48.89442444 -49.28286743]
[-50.38346863 -49.86553955 -50.05976105]
[-50.12450409 -49.73605347 -49.80079651]
[-50.05976105 -49.47708893 -49.54183197]
[-50.12450409 -49.86553955 -49.60657501]
[-50.18924332 -50.70716858 -49.60657501]
[-50.12450409 -51.03087616 -50.31872559]
[-49.4123497  -50.77191162 -50.05976105]
[-49.28286743 -50.64242935 -49.67131424]
[-49.67131424 -49.99501801 -49.34761047]
[-49.60657501 -49.2181282  -49.47708893]
[-50.38346863 -50.31872559 -50.12450409]
[-50.18924332 -49.80079651 -50.18924332]
[-50.05976105 -49.86553955 -50.31872559]
[-49.60657501 -50.57769012 -50.44820786]
[-49.93027878 -50.70716858 -50.51294708]
[-49.93027878 -50.90139389 -50.38346863]
[-49.67131424 -50.05976105 -49.08864594]
[-49.47708893 -50.12450409 -48.89442444]
[-50.05976105 -50.64242935 -49.99501801]
[-50.51294708 -50.77191162 -50.70716858]
[-49.99501801 -50.51294708 -50.51294708]
[-50.12450409 -50.51294708 -50.83665466]
[-50.57769012 -51.03087616 -50.96613312]
[-51.0956192  -51.48406219 -50.96613312]
[-50.70716858 -50.70716858 -50.70716858]
[-50.70716858 -51.0956192  -50.90139389]
[-49.47708893 -50.44820786 -49.99501801]
[-49.4123497  -49.80079651 -49.28286743]
[-49.86553955 -49.73605347 -49.60657501]
[-49.54183197 -49.15338898 -48.8296814 ]
[-49.80079651 -49.34761047 -49.28286743]
[-49.08864594 -48.70019913 -49.02390289]
[-50.25398254 -49.73605347 -49.73605347]
[-50.05976105 -48.6354599  -49.02390289]
[-50.44820786 -50.05976105 -50.51294708]
[-50.77191162 -50.83665466 -51.03087616]
[-50.77191162 -50.77191162 -50.44820786]
[-50.44820786 -50.96613312 -50.18924332]
[-50.51294708 -51.03087616 -50.38346863]
[-50.64242935 -51.03087616 -50.25398254]
[-50.77191162 -51.54880524 -51.0956192 ]
[-50.57769012 -51.48406219 -50.96613312]
[-50.57769012 -51.48406219 -51.0956192 ]
[-51.03087616 -51.54880524 -51.03087616]
[-50.25398254 -50.38346863 -49.99501801]
[-50.57769012 -50.25398254 -50.31872559]
[-50.70716858 -50.18924332 -50.31872559]
[-50.25398254 -49.93027878 -50.18924332]
[-50.31872559 -50.31872559 -50.38346863]
[-50.31872559 -50.64242935 -50.44820786]
[-50.51294708 -50.64242935 -50.31872559]
[-50.64242935 -50.90139389 -50.44820786]
[-50.90139389 -51.2898407  -51.2898407 ]
[-50.51294708 -51.2898407  -51.2898407 ]
[-50.57769012 -51.48406219 -51.0956192 ]
[-50.18924332 -51.22509766 -50.70716858]
[-50.57769012 -51.35458374 -50.96613312]
[-50.38346863 -51.16035843 -50.70716858]
[-50.77191162 -51.22509766 -51.03087616]
[-50.64242935 -51.35458374 -51.03087616]
[-50.64242935 -51.35458374 -50.83665466]
[-50.51294708 -50.96613312 -50.25398254]
[-50.77191162 -50.44820786 -50.51294708]
[-50.57769012 -50.12450409 -50.18924332]
[-49.93027878 -49.2181282  -49.60657501]
[-49.99501801 -49.4123497  -49.80079651]
[-49.99501801 -49.28286743 -49.60657501]
[-50.70716858 -50.64242935 -50.44820786]
[-50.57769012 -50.90139389 -50.70716858]
[-50.90139389 -51.22509766 -51.22509766]
[-50.83665466 -51.54880524 -51.61354828]
[-50.77191162 -51.48406219 -51.16035843]
[-51.03087616 -51.67828751 -51.41932297]
[-50.57769012 -51.35458374 -50.96613312]
[-50.38346863 -51.16035843 -50.70716858]
[-50.96613312 -51.48406219 -51.22509766]
[-50.44820786 -51.22509766 -50.90139389]
[-50.64242935 -51.48406219 -51.03087616]
[-50.51294708 -50.96613312 -50.25398254]
[-50.77191162 -50.44820786 -50.51294708]
[-50.57769012 -50.05976105 -50.31872559]
[-50.44820786 -50.18924332 -50.38346863]
[-50.44820786 -50.44820786 -50.57769012]
[-50.31872559 -50.25398254 -50.25398254]
[-50.44820786 -50.31872559 -50.38346863]
[-50.51294708 -50.77191162 -50.44820786]
[-50.64242935 -50.51294708 -50.44820786]
[-50.90139389 -51.0956192  -51.2898407 ]
[-50.57769012 -51.22509766 -51.22509766]
[-50.70716858 -51.03087616 -50.38346863]
[-50.51294708 -50.96613312 -50.44820786]
[-50.05976105 -49.86553955 -49.67131424]
[-50.38346863 -49.93027878 -49.86553955]
[-50.25398254 -49.86553955 -49.67131424]
[-49.99501801 -49.15338898 -49.34761047]
[-49.73605347 -49.86553955 -49.15338898]
[-49.99501801 -50.57769012 -50.44820786]
[-48.6354599  -49.34761047 -49.28286743]
[-48.89442444 -49.02390289 -48.37649536]
[-49.15338898 -48.89442444 -48.50597382]
[-49.08864594 -48.50597382 -48.89442444]
[-49.15338898 -48.31175232 -48.70019913]
[-49.2181282  -48.57071686 -48.89442444]
[-48.89442444 -47.79382324 -48.24700928]
[-49.34761047 -47.72908401 -48.24700928]
[-49.73605347 -48.70019913 -49.15338898]
[-50.64242935 -50.18924332 -50.57769012]
[-50.05976105 -49.93027878 -49.80079651]
[-50.25398254 -50.38346863 -49.93027878]
[-49.73605347 -49.93027878 -49.34761047]
[-50.25398254 -50.77191162 -50.12450409]
[-50.51294708 -51.03087616 -50.51294708]
[-50.12450409 -50.70716858 -49.73605347]
[-50.70716858 -51.2898407  -50.90139389]
[-50.31872559 -51.0956192  -50.77191162]
[-49.86553955 -50.90139389 -50.38346863]
[-50.57769012 -50.90139389 -50.18924332]
[-50.77191162 -50.44820786 -50.51294708]
[-50.12450409 -49.08864594 -49.60657501]
[-49.86553955 -49.2181282  -49.54183197]
[-49.99501801 -49.47708893 -49.80079651]
[-49.54183197 -49.15338898 -49.34761047]
[-49.86553955 -49.2181282  -49.47708893]
[-50.31872559 -50.18924332 -50.44820786]
[-50.25398254 -50.25398254 -49.93027878]
[-50.64242935 -51.03087616 -51.16035843]
[-50.18924332 -50.38346863 -50.44820786]
[-50.31872559 -50.57769012 -50.25398254]
[-50.44820786 -50.90139389 -50.38346863]
[-50.05976105 -49.86553955 -49.67131424]
[-50.12450409 -49.80079651 -49.73605347]
[-50.05976105 -49.47708893 -49.54183197]
[-49.93027878 -49.15338898 -49.28286743]
[-48.95916367 -48.70019913 -48.31175232]
[-49.93027878 -50.38346863 -50.05976105]
[-48.31175232 -48.95916367 -48.89442444]
[-47.5348587  -47.72908401 -47.5348587 ]
[-48.31175232 -48.37649536 -47.79382324]
[-48.95916367 -48.57071686 -48.95916367]
[-48.8296814  -48.37649536 -48.24700928]
[-48.89442444 -48.37649536 -48.24700928]
[-49.08864594 -48.18227005 -49.2181282 ]
[-48.44123459 -46.69322968 -47.79382324]
[-49.02390289 -47.59960175 -48.37649536]
[-48.89442444 -47.34063721 -47.72908401]
[-49.67131424 -48.76493835 -49.2181282 ]
[-50.38346863 -49.93027878 -50.31872559]
[-50.25398254 -50.38346863 -49.93027878]
[-49.86553955 -49.93027878 -49.4123497 ]
[-49.4123497  -49.60657501 -49.08864594]
[-49.54183197 -50.25398254 -49.34761047]
[-50.05976105 -50.25398254 -49.67131424]
[-49.86553955 -50.12450409 -49.67131424]
[-49.99501801 -50.18924332 -49.99501801]
[-50.12450409 -50.18924332 -49.80079651]
[-49.93027878 -50.31872559 -49.99501801]
[-49.93027878 -50.77191162 -50.44820786]
[-48.24700928 -48.44123459 -48.6354599 ]
[-48.57071686 -48.11753082 -47.85856628]
[-48.8296814  -47.85856628 -48.24700928]
[-48.57071686 -47.85856628 -47.85856628]
[-49.34761047 -49.2181282  -48.89442444]
[-49.80079651 -49.99501801 -49.34761047]
[-49.28286743 -48.76493835 -48.31175232]
[-49.28286743 -49.4123497  -49.02390289]
[-48.18227005 -47.21115494 -47.5348587 ]
[-47.34063721 -45.52788925 -46.36952209]
[-48.37649536 -46.49900436 -47.21115494]
[-46.88745117 -46.11055756 -46.43426514]
[-48.37649536 -47.5348587  -47.47011948]
[-48.44123459 -47.27589417 -47.92330933]
[-49.2181282  -49.02390289 -49.2181282 ]
[-49.54183197 -49.73605347 -49.4123497 ]
[-49.28286743 -49.47708893 -49.2181282 ]
[-49.28286743 -49.80079651 -49.47708893]
[-49.28286743 -49.54183197 -49.28286743]
[-49.15338898 -48.57071686 -48.76493835]
[-49.86553955 -49.54183197 -49.34761047]
[-49.80079651 -49.47708893 -48.95916367]
[-50.25398254 -50.64242935 -50.05976105]
[-49.02390289 -49.86553955 -50.05976105]
[-48.57071686 -48.8296814  -48.8296814 ]
[-48.70019913 -48.31175232 -48.05278778]
[-48.8296814  -47.66434479 -48.05278778]
[-49.47708893 -48.57071686 -49.34761047]
[-48.95916367 -48.8296814  -48.6354599 ]
[-49.34761047 -49.2181282  -48.95916367]
[-48.95916367 -49.2181282  -48.50597382]
[-48.95916367 -49.28286743 -48.6354599 ]
[-48.89442444 -49.02390289 -48.95916367]
[-48.6354599  -47.47011948 -48.6354599 ]
[-48.05278778 -46.36952209 -46.7579689 ]
[-47.01692963 -46.11055756 -46.11055756]
[-46.9521904  -45.85159302 -46.56374359]
[-48.44123459 -46.82270813 -47.14641571]
[-48.70019913 -48.05278778 -48.70019913]
[-48.89442444 -48.95916367 -48.57071686]
[-48.89442444 -49.28286743 -48.57071686]
[-48.76493835 -49.08864594 -48.44123459]
[-49.08864594 -49.4123497  -48.89442444]
[-49.02390289 -49.15338898 -48.70019913]
[-49.08864594 -49.08864594 -48.76493835]
[-48.70019913 -48.6354599  -48.24700928]
[-49.67131424 -49.02390289 -49.4123497 ]
[-48.31175232 -47.72908401 -47.72908401]
[-47.72908401 -48.18227005 -47.79382324]
[-48.24700928 -49.15338898 -49.2181282 ]
[-47.08167267 -47.34063721 -47.21115494]
[-47.40538025 -47.21115494 -46.9521904 ]
