<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-48.95916367 -49.47708893 -49.34761047]
[-45.59262848 -46.24003983 -45.85159302]
[-45.78684998 -45.91633606 -45.59262848]
[-46.24003983 -47.21115494 -46.04581451]
[-45.0746994  -46.62848663 -45.65737152]
[-46.30477905 -47.14641571 -47.34063721]
[-46.7579689 -46.9521904 -46.9521904]
[-45.98107529 -46.62848663 -46.56374359]
[-45.91633606 -46.36952209 -46.49900436]
[-46.82270813 -46.69322968 -46.7579689 ]
[-46.49900436 -46.36952209 -46.04581451]
[-45.26892471 -46.11055756 -45.72211075]
[-45.98107529 -46.69322968 -46.56374359]
[-46.04581451 -46.43426514 -46.24003983]
[-45.98107529 -46.24003983 -45.98107529]
[-46.56374359 -46.9521904  -46.69322968]
[-46.82270813 -47.5348587  -47.59960175]
[-47.79382324 -47.85856628 -48.44123459]
[-47.01692963 -47.66434479 -47.72908401]
[-46.36952209 -47.01692963 -47.14641571]
[-46.56374359 -46.69322968 -46.62848663]
[-46.82270813 -46.43426514 -46.11055756]
[-46.11055756 -46.82270813 -45.72211075]
[-46.9521904  -47.40538025 -46.88745117]
[-47.59960175 -47.40538025 -46.9521904 ]
[-46.7579689  -47.27589417 -46.82270813]
[-46.04581451 -47.21115494 -46.62848663]
[-47.66434479 -48.50597382 -48.50597382]
[-47.34063721 -47.98804855 -48.05278778]
[-47.66434479 -48.8296814  -48.44123459]
[-47.21115494 -48.11753082 -48.11753082]
[-46.88745117 -47.66434479 -47.08167267]
[-47.01692963 -47.40538025 -47.14641571]
[-46.49900436 -47.01692963 -46.1753006 ]
[-46.43426514 -47.08167267 -46.7579689 ]
[-46.11055756 -46.9521904  -46.43426514]
[-47.01692963 -47.47011948 -46.43426514]
[-46.56374359 -47.14641571 -45.98107529]
[-46.49900436 -47.59960175 -45.59262848]
[-46.24003983 -47.47011948 -46.69322968]
[-46.69322968 -47.5348587  -47.47011948]
[-47.59960175 -47.47011948 -47.40538025]
[-46.43426514 -47.14641571 -47.08167267]
[-46.82270813 -47.27589417 -47.27589417]
[-46.56374359 -46.49900436 -46.9521904 ]
[-46.62848663 -46.43426514 -46.7579689 ]
[-46.56374359 -47.34063721 -47.14641571]
[-46.7579689  -47.72908401 -47.59960175]
[-46.69322968 -47.21115494 -47.08167267]
[-46.1753006  -46.56374359 -46.49900436]
[-47.59960175 -47.85856628 -47.59960175]
[-46.88745117 -47.47011948 -47.85856628]
[-47.85856628 -47.79382324 -47.92330933]
[-47.98804855 -47.92330933 -48.37649536]
[-47.14641571 -47.47011948 -47.47011948]
[-46.43426514 -46.56374359 -46.62848663]
[-47.08167267 -47.40538025 -46.82270813]
[-47.34063721 -48.11753082 -47.34063721]
[-46.9521904  -47.21115494 -46.30477905]
[-47.34063721 -47.59960175 -47.21115494]
[-45.98107529 -46.7579689  -46.62848663]
[-46.49900436 -47.92330933 -47.34063721]
[-46.24003983 -47.47011948 -47.27589417]
[-47.27589417 -47.59960175 -47.40538025]
[-46.82270813 -47.85856628 -47.5348587 ]
[-46.82270813 -47.79382324 -47.79382324]
[-45.65737152 -45.98107529 -46.04581451]
[-46.04581451 -45.72211075 -45.52788925]
[-46.24003983 -46.7579689  -45.78684998]
[-46.69322968 -47.40538025 -46.62848663]
[-47.14641571 -47.72908401 -46.69322968]
[-46.9521904  -47.34063721 -46.04581451]
[-46.69322968 -47.5348587  -46.1753006 ]
[-46.56374359 -47.66434479 -46.30477905]
[-46.62848663 -47.27589417 -47.08167267]
[-46.49900436 -46.9521904  -46.88745117]
[-45.78684998 -46.62848663 -46.24003983]
[-46.36952209 -47.01692963 -47.01692963]
[-46.24003983 -46.7579689  -46.43426514]
[-46.04581451 -45.91633606 -46.56374359]
[-46.11055756 -46.24003983 -46.36952209]
[-46.11055756 -46.9521904  -47.01692963]
[-46.11055756 -46.88745117 -46.56374359]
[-46.1753006  -46.24003983 -46.04581451]
[-46.7579689  -47.66434479 -46.82270813]
[-45.78684998 -46.30477905 -46.56374359]
[-47.21115494 -47.01692963 -47.47011948]
[-47.40538025 -47.98804855 -48.11753082]
[-46.88745117 -47.14641571 -47.40538025]
[-45.46315002 -45.65737152 -45.39840698]
[-47.27589417 -47.59960175 -46.88745117]
[-46.62848663 -47.47011948 -46.7579689 ]
[-47.40538025 -47.59960175 -46.9521904 ]
[-46.9521904  -47.14641571 -46.9521904 ]
[-46.56374359 -47.01692963 -47.5348587 ]
[-47.01692963 -47.34063721 -48.24700928]
[-46.7579689  -47.79382324 -47.79382324]
[-47.47011948 -48.18227005 -48.18227005]
[-46.49900436 -47.92330933 -47.72908401]
[-47.21115494 -48.18227005 -48.18227005]
[-47.59960175 -47.66434479 -47.59960175]
[-46.11055756 -45.65737152 -45.39840698]
[-46.69322968 -47.08167267 -45.91633606]
[-46.49900436 -47.21115494 -46.1753006 ]
[-46.7579689  -47.40538025 -46.1753006 ]
[-47.01692963 -47.40538025 -45.78684998]
[-46.24003983 -46.88745117 -45.33366394]
[-46.88745117 -47.92330933 -45.91633606]
[-46.11055756 -47.5348587  -46.7579689 ]
[-47.01692963 -47.85856628 -47.66434479]
[-46.82270813 -47.14641571 -46.9521904 ]
[-46.62848663 -47.34063721 -47.01692963]
[-46.56374359 -47.59960175 -47.27589417]
[-46.24003983 -46.56374359 -46.82270813]
[-45.33366394 -45.98107529 -46.49900436]
[-46.36952209 -46.30477905 -46.69322968]
[-46.43426514 -47.66434479 -47.40538025]
[-46.49900436 -46.9521904  -46.88745117]
[-47.34063721 -47.92330933 -46.88745117]
[-46.62848663 -47.21115494 -46.62848663]
[-46.49900436 -46.62848663 -46.9521904 ]
[-47.40538025 -47.85856628 -47.98804855]
[-46.69322968 -47.27589417 -47.21115494]
[-45.78684998 -45.98107529 -45.85159302]
[-46.69322968 -47.47011948 -46.7579689 ]
[-45.78684998 -46.49900436 -45.72211075]
[-46.7579689  -47.14641571 -46.30477905]
[-46.1753006  -46.7579689  -46.36952209]
[-45.72211075 -46.56374359 -46.56374359]
[-46.11055756 -47.01692963 -47.14641571]
[-46.24003983 -47.21115494 -47.21115494]
[-46.49900436 -46.9521904  -47.01692963]
[-46.24003983 -47.40538025 -47.14641571]
[-45.78684998 -46.62848663 -46.69322968]
[-46.56374359 -46.62848663 -46.56374359]
[-45.0746994  -45.65737152 -45.39840698]
[-44.94522095 -44.94522095 -44.10358429]
[-45.33366394 -45.85159302 -44.94522095]
[-46.9521904  -47.5348587  -46.62848663]
[-46.49900436 -47.14641571 -45.52788925]
[-47.14641571 -47.59960175 -45.98107529]
[-45.85159302 -46.49900436 -44.88047791]
[-45.91633606 -47.08167267 -44.94522095]
[-46.24003983 -46.7579689  -46.24003983]
[-46.11055756 -47.5348587  -46.56374359]
[-46.7579689  -47.01692963 -46.82270813]
[-45.20418549 -46.36952209 -46.1753006 ]
[-45.85159302 -46.7579689  -46.62848663]
[-45.65737152 -45.52788925 -46.24003983]
[-45.46315002 -46.04581451 -46.43426514]
[-46.43426514 -46.88745117 -47.27589417]
[-46.04581451 -47.34063721 -47.14641571]
[-45.72211075 -46.56374359 -46.49900436]
[-46.69322968 -47.34063721 -46.7579689 ]
[-47.5348587  -47.85856628 -47.85856628]
[-45.72211075 -46.1753006  -46.43426514]
[-46.7579689  -47.27589417 -47.47011948]
[-46.43426514 -47.14641571 -47.08167267]
[-46.49900436 -46.69322968 -46.49900436]
[-45.52788925 -45.59262848 -44.68625641]
[-46.36952209 -47.14641571 -46.1753006 ]
[-46.82270813 -46.88745117 -46.24003983]
[-46.88745117 -47.01692963 -46.62848663]
[-46.43426514 -47.08167267 -46.88745117]
[-45.59262848 -47.08167267 -46.62848663]
[-45.59262848 -46.7579689  -46.04581451]
[-46.30477905 -46.7579689  -46.69322968]
[-47.27589417 -47.72908401 -47.5348587 ]
[-46.88745117 -47.98804855 -47.66434479]
[-45.65737152 -46.36952209 -46.56374359]
[-45.26892471 -45.91633606 -45.52788925]
[-45.26892471 -45.0746994  -45.78684998]
[-45.13944244 -45.46315002 -44.88047791]
[-45.13944244 -45.26892471 -45.00996017]
[-45.26892471 -46.11055756 -45.52788925]
[-46.88745117 -47.79382324 -46.56374359]
[-46.56374359 -46.69322968 -45.59262848]
[-46.7579689  -46.88745117 -45.78684998]
[-46.43426514 -46.62848663 -45.65737152]
[-46.49900436 -47.27589417 -45.91633606]
[-45.85159302 -46.82270813 -46.1753006 ]
[-47.59960175 -47.85856628 -47.47011948]
[-46.62848663 -46.9521904  -46.62848663]
[-46.56374359 -47.08167267 -46.9521904 ]
[-46.11055756 -46.49900436 -47.01692963]
[-45.98107529 -46.9521904  -47.47011948]
[-45.46315002 -45.98107529 -46.11055756]
[-45.98107529 -46.7579689  -46.7579689 ]
[-46.69322968 -47.27589417 -47.34063721]
[-46.88745117 -46.9521904  -47.14641571]
[-46.36952209 -46.82270813 -46.82270813]
[-46.88745117 -47.01692963 -47.40538025]
[-46.69322968 -47.21115494 -47.66434479]
[-46.04581451 -46.88745117 -47.14641571]
[-45.39840698 -45.20418549 -44.81573486]
[-44.81573486 -44.55677032 -43.77988052]
[-44.68625641 -45.78684998 -44.88047791]
[-45.39840698 -46.24003983 -45.20418549]
[-45.65737152 -45.72211075 -45.13944244]
[-45.13944244 -45.85159302 -45.00996017]
[-43.90936279 -44.88047791 -44.75099564]
[-45.39840698 -46.88745117 -46.1753006 ]
[-44.23307037 -45.65737152 -44.55677032]
[-45.20418549 -46.04581451 -45.33366394]
[-46.43426514 -47.40538025 -46.88745117]
[-45.72211075 -46.82270813 -46.30477905]
[-46.36952209 -47.14641571 -46.9521904 ]
[-45.00996017 -46.1753006  -45.65737152]
[-45.00996017 -44.81573486 -44.88047791]
[-45.00996017 -45.13944244 -45.20418549]
[-45.26892471 -44.88047791 -45.65737152]
[-44.62151337 -44.42729187 -44.42729187]
[-44.88047791 -45.78684998 -45.13944244]
[-44.94522095 -45.85159302 -45.00996017]
[-46.30477905 -47.08167267 -45.78684998]
[-45.52788925 -45.33366394 -44.55677032]
[-45.52788925 -45.52788925 -44.55677032]
[-46.30477905 -46.49900436 -45.52788925]
[-46.9521904  -46.82270813 -45.98107529]
[-46.56374359 -46.56374359 -45.72211075]
[-46.56374359 -47.08167267 -46.56374359]
[-48.24700928 -48.24700928 -47.98804855]
[-47.27589417 -47.85856628 -47.72908401]
[-45.91633606 -46.62848663 -47.14641571]
[-46.82270813 -47.5348587  -47.98804855]
[-46.56374359 -47.01692963 -47.5348587 ]
[-47.01692963 -47.34063721 -48.05278778]
[-46.7579689  -47.5348587  -48.24700928]
[-46.43426514 -47.5348587  -48.11753082]
[-47.47011948 -48.57071686 -48.76493835]
[-46.9521904  -47.85856628 -47.85856628]
[-47.08167267 -47.01692963 -46.82270813]
[-46.24003983 -47.01692963 -46.43426514]
[-44.55677032 -44.4920311  -43.84461975]
[-44.23307037 -44.36254883 -43.7151413 ]
[-44.4920311  -45.00996017 -43.77988052]
[-44.68625641 -45.39840698 -44.16832733]
[-44.4920311  -45.46315002 -44.42729187]
[-44.75099564 -45.65737152 -45.00996017]
[-44.4920311  -45.46315002 -44.94522095]
[-44.23307037 -44.94522095 -44.68625641]
[-44.16832733 -45.13944244 -44.23307037]
[-43.65039825 -44.42729187 -43.06772995]
[-43.26195145 -44.68625641 -42.48506165]
[-43.52091599 -44.68625641 -44.36254883]
[-43.00299072 -44.42729187 -43.39143372]
[-44.55677032 -45.13944244 -44.62151337]
[-44.81573486 -45.52788925 -44.88047791]
[-44.2978096  -45.0746994  -44.88047791]
[-44.16832733 -44.23307037 -44.10358429]
[-44.03884506 -44.10358429 -44.68625641]
[-45.46315002 -45.98107529 -46.43426514]
[-45.65737152 -46.30477905 -46.82270813]
[-45.20418549 -46.1753006  -46.04581451]
[-44.75099564 -46.04581451 -45.85159302]
[-45.33366394 -45.91633606 -45.00996017]
[-44.94522095 -45.91633606 -44.42729187]
[-44.81573486 -45.33366394 -45.39840698]
[-45.0746994  -45.78684998 -46.11055756]
[-46.1753006  -47.01692963 -47.14641571]
[-45.20418549 -45.91633606 -46.04581451]
[-43.19721222 -43.84461975 -43.00299072]
[-45.91633606 -46.7579689  -45.33366394]
[-45.85159302 -46.56374359 -45.20418549]
[-46.36952209 -46.7579689  -46.30477905]
[-45.65737152 -46.43426514 -46.49900436]
[-45.26892471 -46.69322968 -46.82270813]
[-43.77988052 -45.59262848 -45.46315002]
[-43.84461975 -44.94522095 -44.4920311 ]
[-44.4920311  -45.59262848 -45.59262848]
[-45.13944244 -46.24003983 -45.98107529]
[-44.55677032 -45.46315002 -45.39840698]
[-43.58565521 -43.84461975 -43.77988052]
[-42.4203186 -42.4203186 -42.4203186]
[-43.06772995 -44.10358429 -43.7151413 ]
[-43.65039825 -43.77988052 -43.52091599]
[-43.65039825 -43.13246918 -42.80876541]
[-43.19721222 -43.77988052 -43.65039825]
[-43.84461975 -45.46315002 -45.20418549]
[-44.36254883 -45.91633606 -45.52788925]
[-45.39840698 -47.08167267 -45.98107529]
[-45.13944244 -46.49900436 -45.85159302]
[-45.46315002 -46.24003983 -46.43426514]
[-45.33366394 -45.65737152 -45.65737152]
[-43.97410583 -43.97410583 -44.2978096 ]
[-45.13944244 -45.00996017 -45.39840698]
[-43.84461975 -43.7151413  -43.26195145]
[-45.0746994  -45.26892471 -44.94522095]
[-44.4920311  -45.39840698 -44.62151337]
[-44.16832733 -45.33366394 -45.00996017]
[-45.72211075 -46.43426514 -46.11055756]
[-44.81573486 -44.81573486 -45.26892471]
[-46.11055756 -45.98107529 -46.30477905]
[-45.59262848 -45.72211075 -45.52788925]
[-45.26892471 -45.98107529 -44.55677032]
[-44.36254883 -45.59262848 -44.23307037]
[-45.26892471 -45.78684998 -45.26892471]
[-43.58565521 -44.62151337 -44.10358429]
[-43.32669067 -43.97410583 -43.52091599]
[-42.74402618 -42.48506165 -42.4203186 ]
[-42.67928314 -43.19721222 -43.32669067]
[-43.52091599 -44.10358429 -43.7151413 ]
[-41.57868576 -41.8376503  -42.0318718 ]
[-41.38446045 -41.8376503  -42.0318718 ]
[-43.06772995 -44.55677032 -44.36254883]
[-43.77988052 -44.94522095 -44.94522095]
[-44.16832733 -44.55677032 -45.0746994 ]
[-45.33366394 -45.85159302 -46.1753006 ]
[-46.49900436 -46.30477905 -46.82270813]
[-44.03884506 -44.42729187 -43.77988052]
[-44.23307037 -45.39840698 -44.62151337]
[-42.87350464 -43.77988052 -42.93824768]
[-41.96713257 -43.26195145 -42.4203186 ]
[-41.38446045 -42.48506165 -41.70816803]
[-41.06075668 -41.19023895 -41.19023895]
[-39.44223022 -40.02490234 -39.70119476]
[-43.65039825 -43.97410583 -43.06772995]
[-40.28386688 -40.21912384 -39.37748718]
[-40.08964157 -40.21912384 -40.28386688]
[-40.60757065 -40.99601746 -41.25498199]
[-43.39143372 -43.65039825 -44.42729187]
[-44.55677032 -45.26892471 -45.98107529]
[-44.68625641 -45.26892471 -46.1753006 ]
[-44.81573486 -45.46315002 -45.98107529]
[-45.91633606 -47.14641571 -45.91633606]
[-45.59262848 -45.65737152 -44.75099564]
[-43.13246918 -43.52091599 -42.93824768]
[-42.93824768 -43.32669067 -43.32669067]
