<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-47.59960175 -48.05278778 -48.18227005]
[-45.65737152 -47.01692963 -45.52788925]
[-46.43426514 -47.59960175 -46.30477905]
[-46.69322968 -48.18227005 -46.24003983]
[-46.04581451 -47.27589417 -45.65737152]
[-45.85159302 -46.24003983 -45.72211075]
[-45.00996017 -45.98107529 -45.39840698]
[-46.24003983 -46.56374359 -45.33366394]
[-46.24003983 -46.30477905 -45.46315002]
[-45.91633606 -45.85159302 -45.46315002]
[-45.39840698 -45.85159302 -44.94522095]
[-46.62848663 -46.7579689  -46.04581451]
[-46.43426514 -46.62848663 -46.11055756]
[-46.82270813 -47.47011948 -46.69322968]
[-46.69322968 -47.66434479 -46.62848663]
[-46.56374359 -47.92330933 -46.49900436]
[-45.20418549 -47.01692963 -46.1753006 ]
[-46.36952209 -47.01692963 -46.88745117]
[-46.69322968 -46.7579689  -46.56374359]
[-46.56374359 -46.88745117 -46.43426514]
[-46.43426514 -46.7579689  -46.24003983]
[-46.30477905 -46.62848663 -46.24003983]
[-46.30477905 -46.62848663 -46.9521904 ]
[-46.49900436 -46.43426514 -46.36952209]
[-46.88745117 -46.7579689  -46.62848663]
[-47.66434479 -47.59960175 -47.5348587 ]
[-47.72908401 -47.79382324 -47.27589417]
[-47.21115494 -47.27589417 -46.88745117]
[-46.30477905 -46.9521904  -46.49900436]
[-46.7579689  -47.34063721 -46.82270813]
[-46.9521904  -47.59960175 -47.66434479]
[-46.30477905 -46.7579689  -46.62848663]
[-46.11055756 -46.43426514 -46.9521904 ]
[-46.56374359 -46.88745117 -46.49900436]
[-46.7579689  -47.5348587  -46.69322968]
[-46.82270813 -48.05278778 -46.88745117]
[-47.08167267 -48.11753082 -46.7579689 ]
[-46.69322968 -47.59960175 -46.56374359]
[-46.9521904  -47.21115494 -46.9521904 ]
[-46.7579689  -47.34063721 -46.82270813]
[-47.01692963 -47.72908401 -47.27589417]
[-46.69322968 -47.34063721 -47.14641571]
[-46.36952209 -46.7579689  -46.43426514]
[-46.56374359 -46.7579689  -46.36952209]
[-47.34063721 -47.14641571 -47.01692963]
[-46.88745117 -47.5348587  -47.08167267]
[-47.01692963 -47.66434479 -46.88745117]
[-46.62848663 -47.40538025 -46.36952209]
[-46.1753006  -46.88745117 -46.49900436]
[-45.52788925 -46.62848663 -46.88745117]
[-46.82270813 -47.27589417 -46.9521904 ]
[-46.9521904  -47.21115494 -46.9521904 ]
[-46.1753006  -46.43426514 -46.43426514]
[-45.78684998 -46.36952209 -46.11055756]
[-45.65737152 -46.49900436 -45.52788925]
[-46.56374359 -46.7579689  -46.11055756]
[-47.14641571 -47.92330933 -46.56374359]
[-46.56374359 -47.14641571 -46.24003983]
[-45.78684998 -46.69322968 -46.04581451]
[-46.04581451 -46.88745117 -45.91633606]
[-46.11055756 -46.69322968 -45.65737152]
[-46.43426514 -46.88745117 -45.85159302]
[-46.11055756 -46.30477905 -45.39840698]
[-46.82270813 -46.82270813 -46.43426514]
[-46.04581451 -46.49900436 -46.62848663]
[-46.30477905 -47.01692963 -46.49900436]
[-45.26892471 -46.49900436 -44.88047791]
[-46.49900436 -47.59960175 -46.30477905]
[-46.62848663 -47.79382324 -46.11055756]
[-46.11055756 -47.27589417 -45.65737152]
[-45.85159302 -46.24003983 -45.72211075]
[-45.00996017 -45.98107529 -45.39840698]
[-45.98107529 -46.43426514 -45.00996017]
[-45.78684998 -45.72211075 -45.00996017]
[-45.52788925 -45.39840698 -45.13944244]
[-45.46315002 -45.85159302 -44.94522095]
[-45.52788925 -46.04581451 -45.13944244]
[-46.56374359 -46.82270813 -46.30477905]
[-46.1753006  -47.21115494 -46.04581451]
[-46.69322968 -47.66434479 -46.62848663]
[-46.43426514 -47.59960175 -46.04581451]
[-45.20418549 -47.01692963 -46.1753006 ]
[-45.85159302 -46.82270813 -46.49900436]
[-47.14641571 -47.27589417 -46.9521904 ]
[-46.49900436 -46.62848663 -46.11055756]
[-46.43426514 -46.7579689  -46.24003983]
[-46.36952209 -46.62848663 -46.04581451]
[-46.11055756 -46.56374359 -46.43426514]
[-46.24003983 -46.36952209 -45.91633606]
[-46.88745117 -46.7579689  -46.62848663]
[-47.01692963 -47.59960175 -47.01692963]
[-46.56374359 -47.40538025 -46.56374359]
[-47.08167267 -47.85856628 -46.69322968]
[-47.21115494 -47.27589417 -46.88745117]
[-46.04581451 -46.82270813 -46.49900436]
[-46.43426514 -47.08167267 -46.82270813]
[-46.88745117 -47.27589417 -46.9521904 ]
[-46.7579689  -47.14641571 -47.01692963]
[-46.1753006  -46.43426514 -47.01692963]
[-45.72211075 -46.36952209 -46.04581451]
[-45.39840698 -46.30477905 -45.00996017]
[-46.56374359 -47.14641571 -46.36952209]
[-46.7579689  -47.79382324 -46.30477905]
[-46.36952209 -47.27589417 -46.04581451]
[-45.98107529 -46.7579689  -46.24003983]
[-46.1753006  -46.9521904  -46.49900436]
[-46.43426514 -46.88745117 -45.85159302]
[-46.43426514 -47.01692963 -46.04581451]
[-45.91633606 -46.1753006  -45.46315002]
[-46.11055756 -46.69322968 -46.56374359]
[-46.56374359 -46.82270813 -46.56374359]
[-45.78684998 -46.69322968 -45.65737152]
[-46.36952209 -46.88745117 -46.04581451]
[-46.7579689  -47.72908401 -46.56374359]
[-46.36952209 -47.40538025 -45.85159302]
[-46.36952209 -47.08167267 -46.49900436]
[-45.26892471 -46.43426514 -46.56374359]
[-46.82270813 -47.01692963 -46.43426514]
[-46.62848663 -47.08167267 -45.72211075]
[-46.36952209 -46.62848663 -45.65737152]
[-46.24003983 -46.56374359 -46.24003983]
[-45.91633606 -46.36952209 -46.04581451]
[-46.04581451 -46.24003983 -45.65737152]
[-46.30477905 -46.49900436 -45.78684998]
[-46.36952209 -47.27589417 -46.11055756]
[-46.43426514 -47.01692963 -45.72211075]
[-46.1753006  -46.9521904  -46.04581451]
[-45.26892471 -46.1753006  -45.98107529]
[-45.20418549 -46.30477905 -45.33366394]
[-46.1753006  -46.36952209 -45.33366394]
[-46.04581451 -46.24003983 -45.52788925]
[-46.11055756 -46.11055756 -45.78684998]
[-45.91633606 -46.30477905 -45.98107529]
[-45.78684998 -46.43426514 -46.04581451]
[-45.39840698 -46.30477905 -45.00996017]
[-46.56374359 -47.14641571 -46.36952209]
[-46.36952209 -47.34063721 -45.78684998]
[-46.36952209 -46.9521904  -45.72211075]
[-45.78684998 -46.24003983 -45.46315002]
[-45.00996017 -45.98107529 -45.13944244]
[-45.85159302 -46.30477905 -44.94522095]
[-45.78684998 -45.59262848 -45.20418549]
[-45.72211075 -45.78684998 -45.0746994 ]
[-45.52788925 -45.65737152 -44.36254883]
[-45.39840698 -45.78684998 -45.65737152]
[-45.78684998 -46.04581451 -45.20418549]
[-45.59262848 -46.69322968 -45.13944244]
[-46.56374359 -47.34063721 -46.36952209]
[-46.49900436 -47.21115494 -45.78684998]
[-45.52788925 -47.08167267 -45.59262848]
[-45.65737152 -46.82270813 -46.56374359]
[-46.24003983 -46.9521904  -46.49900436]
[-46.36952209 -46.7579689  -45.52788925]
[-46.24003983 -46.82270813 -45.85159302]
[-46.04581451 -46.49900436 -45.98107529]
[-46.36952209 -46.7579689  -46.24003983]
[-46.56374359 -46.56374359 -46.30477905]
[-47.14641571 -47.21115494 -47.14641571]
[-46.7579689  -47.47011948 -46.88745117]
[-47.01692963 -47.79382324 -46.9521904 ]
[-46.82270813 -47.72908401 -46.49900436]
[-45.85159302 -47.21115494 -46.36952209]
[-46.7579689  -47.34063721 -47.34063721]
[-46.49900436 -46.9521904  -47.08167267]
[-47.01692963 -47.59960175 -47.40538025]
[-46.88745117 -47.40538025 -47.85856628]
[-46.43426514 -46.69322968 -46.9521904 ]
[-46.56374359 -46.56374359 -46.30477905]
[-47.27589417 -46.9521904  -46.7579689 ]
[-47.08167267 -47.92330933 -47.01692963]
[-47.66434479 -47.47011948 -46.9521904 ]
[-46.11055756 -46.88745117 -46.43426514]
[-47.40538025 -47.40538025 -47.21115494]
[-46.88745117 -47.59960175 -47.14641571]
[-47.01692963 -47.59960175 -47.47011948]
[-46.30477905 -46.7579689  -46.62848663]
[-45.72211075 -46.24003983 -46.43426514]
[-46.7579689  -47.08167267 -46.49900436]
[-46.7579689  -47.5348587  -46.69322968]
[-46.82270813 -48.05278778 -46.7579689 ]
[-46.62848663 -47.66434479 -46.24003983]
[-47.27589417 -47.47011948 -46.9521904 ]
[-45.20418549 -46.43426514 -46.49900436]
[-46.82270813 -47.01692963 -46.43426514]
[-46.43426514 -47.01692963 -45.85159302]
[-46.43426514 -47.01692963 -46.04581451]
[-46.11055756 -46.49900436 -45.98107529]
[-46.04581451 -46.69322968 -45.98107529]
[-46.56374359 -46.82270813 -46.56374359]
[-46.62848663 -46.82270813 -46.11055756]
[-46.49900436 -47.14641571 -46.43426514]
[-46.7579689  -47.98804855 -46.56374359]
[-46.69322968 -47.59960175 -46.56374359]
[-45.78684998 -46.88745117 -46.56374359]
[-46.30477905 -46.88745117 -46.69322968]
[-47.01692963 -47.47011948 -46.82270813]
[-47.08167267 -47.47011948 -46.82270813]
[-46.62848663 -47.01692963 -46.62848663]
[-46.36952209 -46.62848663 -46.9521904 ]
[-46.1753006  -46.43426514 -46.11055756]
[-46.30477905 -46.82270813 -46.11055756]
[-46.9521904  -47.34063721 -46.62848663]
[-47.14641571 -47.79382324 -46.49900436]
[-47.40538025 -47.47011948 -46.82270813]
[-46.04581451 -46.82270813 -46.49900436]
[-46.43426514 -47.08167267 -46.82270813]
[-46.88745117 -47.27589417 -46.7579689 ]
[-46.82270813 -47.21115494 -46.82270813]
[-46.30477905 -46.62848663 -46.49900436]
[-46.11055756 -46.7579689  -46.56374359]
[-45.59262848 -46.49900436 -45.39840698]
[-46.11055756 -46.82270813 -45.59262848]
[-46.7579689  -47.66434479 -46.62848663]
[-46.30477905 -46.9521904  -45.85159302]
[-46.36952209 -47.14641571 -46.24003983]
[-45.72211075 -46.88745117 -46.49900436]
[-45.98107529 -46.36952209 -45.13944244]
[-46.04581451 -46.30477905 -45.13944244]
[-45.98107529 -46.1753006  -45.20418549]
[-46.11055756 -46.24003983 -45.39840698]
[-45.85159302 -46.30477905 -45.98107529]
[-45.59262848 -45.78684998 -45.26892471]
[-45.78684998 -46.69322968 -45.46315002]
[-46.69322968 -47.34063721 -46.56374359]
[-46.69322968 -47.59960175 -46.30477905]
[-45.39840698 -46.88745117 -45.39840698]
[-46.1753006  -46.88745117 -46.49900436]
[-46.36952209 -47.01692963 -46.9521904 ]
[-46.9521904  -47.47011948 -46.9521904 ]
[-46.82270813 -47.59960175 -47.27589417]
[-46.43426514 -46.82270813 -46.43426514]
[-46.1753006  -46.1753006  -45.85159302]
[-46.82270813 -46.49900436 -46.49900436]
[-46.1753006  -46.69322968 -46.11055756]
[-46.62848663 -47.21115494 -46.36952209]
[-46.56374359 -47.14641571 -46.24003983]
[-46.04581451 -46.88745117 -46.24003983]
[-45.65737152 -46.82270813 -46.82270813]
[-46.49900436 -47.01692963 -46.62848663]
[-46.9521904  -47.21115494 -46.9521904 ]
[-46.49900436 -46.82270813 -47.01692963]
[-45.46315002 -46.11055756 -46.11055756]
[-45.59262848 -46.49900436 -45.39840698]
[-46.36952209 -47.08167267 -46.04581451]
[-46.7579689  -47.72908401 -46.36952209]
[-46.88745117 -47.40538025 -46.49900436]
[-45.78684998 -46.69322968 -46.04581451]
[-46.9521904  -47.21115494 -46.36952209]
[-46.11055756 -46.69322968 -45.65737152]
[-46.30477905 -46.82270813 -45.65737152]
[-46.43426514 -46.82270813 -45.65737152]
[-45.91633606 -46.1753006  -45.46315002]
[-46.36952209 -46.82270813 -47.08167267]
[-46.1753006  -46.82270813 -46.49900436]
[-45.26892471 -46.49900436 -45.00996017]
[-46.30477905 -47.34063721 -45.98107529]
[-46.62848663 -47.79382324 -46.11055756]
[-46.11055756 -47.27589417 -45.52788925]
[-45.85159302 -46.24003983 -45.72211075]
[-45.00996017 -45.98107529 -45.39840698]
[-45.65737152 -45.91633606 -44.4920311 ]
[-45.72211075 -45.72211075 -45.13944244]
[-45.52788925 -45.26892471 -44.88047791]
[-45.33366394 -45.59262848 -44.42729187]
[-45.72211075 -46.30477905 -45.46315002]
[-46.56374359 -46.7579689  -46.24003983]
[-46.1753006  -47.21115494 -46.04581451]
[-46.69322968 -47.47011948 -46.49900436]
[-46.49900436 -47.72908401 -46.1753006 ]
[-45.59262848 -47.01692963 -46.04581451]
[-45.20418549 -46.69322968 -46.56374359]
[-46.9521904  -47.21115494 -47.08167267]
[-47.01692963 -47.47011948 -46.82270813]
[-46.69322968 -47.27589417 -46.7579689 ]
[-46.1753006  -46.56374359 -46.43426514]
[-46.11055756 -46.24003983 -46.04581451]
[-46.88745117 -46.7579689  -46.62848663]
[-46.88745117 -47.40538025 -46.82270813]
[-46.56374359 -47.47011948 -46.30477905]
[-47.34063721 -47.21115494 -46.69322968]
[-45.91633606 -46.88745117 -46.24003983]
[-46.11055756 -47.08167267 -46.82270813]
[-46.9521904  -47.59960175 -47.47011948]
[-46.7579689  -47.21115494 -47.01692963]
[-46.69322968 -47.01692963 -47.5348587 ]
[-46.1753006  -46.7579689  -46.56374359]
[-45.98107529 -46.88745117 -45.85159302]
[-46.62848663 -47.59960175 -46.49900436]
[-46.7579689  -47.79382324 -46.30477905]
[-46.36952209 -47.27589417 -46.04581451]
[-46.04581451 -46.82270813 -46.49900436]
[-46.1753006  -46.9521904  -46.49900436]
[-46.49900436 -47.08167267 -46.04581451]
[-46.43426514 -47.01692963 -46.04581451]
[-46.30477905 -46.88745117 -46.24003983]
[-46.43426514 -46.9521904  -47.01692963]
[-46.49900436 -46.62848663 -46.49900436]
[-46.62848663 -46.82270813 -46.11055756]
[-46.62848663 -47.01692963 -46.36952209]
[-46.7579689  -47.72908401 -46.56374359]
[-46.69322968 -47.40538025 -46.1753006 ]
[-46.36952209 -47.08167267 -46.49900436]
[-45.26892471 -46.43426514 -46.56374359]
[-46.7579689  -47.01692963 -46.62848663]
[-46.62848663 -46.88745117 -46.24003983]
[-47.01692963 -47.21115494 -46.7579689 ]
[-46.36952209 -46.62848663 -46.30477905]
[-46.30477905 -46.62848663 -46.9521904 ]
[-46.1753006  -46.43426514 -46.11055756]
[-46.30477905 -46.82270813 -46.11055756]
[-47.01692963 -47.79382324 -46.9521904 ]
[-47.01692963 -47.98804855 -46.9521904 ]
[-47.47011948 -47.66434479 -47.01692963]
[-45.65737152 -46.69322968 -46.49900436]
[-46.49900436 -47.08167267 -46.82270813]
[-46.88745117 -47.40538025 -46.9521904 ]
[-46.36952209 -46.62848663 -46.30477905]
[-46.30477905 -46.62848663 -46.9521904 ]
[-46.56374359 -46.82270813 -46.56374359]
[-45.78684998 -46.69322968 -45.65737152]
[-46.82270813 -47.27589417 -46.69322968]
[-47.01692963 -47.85856628 -46.62848663]
[-46.62848663 -47.40538025 -46.36952209]
[-45.98107529 -46.7579689  -46.24003983]
[-46.1753006  -46.9521904  -46.49900436]
[-46.88745117 -47.27589417 -46.7579689 ]
[-46.43426514 -47.01692963 -46.04581451]
[-46.82270813 -47.14641571 -46.82270813]
[-45.98107529 -46.30477905 -46.04581451]
[-46.1753006  -46.43426514 -46.11055756]
[-46.24003983 -46.82270813 -46.11055756]
[-46.69322968 -47.34063721 -46.56374359]
[-46.69322968 -47.59960175 -46.30477905]
[-46.30477905 -47.27589417 -46.04581451]
[-46.04581451 -46.82270813 -46.49900436]
[-46.24003983 -46.9521904  -46.49900436]
[-46.88745117 -47.40538025 -46.7579689 ]
[-46.43426514 -47.01692963 -46.04581451]
[-46.36952209 -46.62848663 -46.30477905]
[-46.11055756 -46.56374359 -46.43426514]
[-46.56374359 -46.82270813 -46.56374359]
[-45.78684998 -46.69322968 -45.65737152]
[-46.56374359 -47.14641571 -46.49900436]
[-46.7579689  -47.79382324 -46.30477905]
[-46.69322968 -47.40538025 -46.1753006 ]
[-46.1753006  -46.88745117 -46.49900436]
[-45.39840698 -46.62848663 -46.49900436]
[-46.82270813 -47.01692963 -46.43426514]
[-46.62848663 -47.08167267 -45.91633606]
[-46.82270813 -47.14641571 -46.82270813]
[-45.85159302 -46.30477905 -45.98107529]
[-46.1753006  -46.43426514 -46.11055756]
[-45.78684998 -46.69322968 -45.65737152]
[-46.56374359 -47.14641571 -46.36952209]
[-46.69322968 -47.59960175 -46.30477905]
[-46.62848663 -47.40538025 -46.36952209]
[-46.04581451 -46.82270813 -46.49900436]
[-46.24003983 -46.9521904  -46.49900436]
[-46.88745117 -47.27589417 -46.7579689 ]
[-46.43426514 -47.01692963 -46.04581451]
[-46.62848663 -47.01692963 -46.62848663]
[-45.85159302 -46.30477905 -45.98107529]
[-46.1753006  -46.43426514 -46.11055756]
[-46.30477905 -46.82270813 -46.11055756]
[-46.69322968 -47.34063721 -46.56374359]
[-46.69322968 -47.59960175 -46.43426514]
[-45.33366394 -46.88745117 -45.59262848]
[-46.04581451 -46.82270813 -46.49900436]
[-46.62848663 -47.14641571 -47.27589417]
[-46.9521904  -47.72908401 -47.47011948]
[-46.7579689  -47.34063721 -47.14641571]
[-46.62848663 -46.88745117 -46.9521904 ]
[-46.24003983 -46.36952209 -45.91633606]
[-47.08167267 -46.9521904  -46.56374359]
[-46.88745117 -47.5348587  -47.08167267]
[-46.9521904  -47.85856628 -47.08167267]
[-47.01692963 -47.98804855 -46.9521904 ]
[-47.27589417 -47.47011948 -47.01692963]
[-45.65737152 -46.69322968 -46.49900436]
[-46.49900436 -47.08167267 -46.82270813]
[-46.88745117 -47.40538025 -46.9521904 ]
[-46.30477905 -46.62848663 -46.49900436]
[-46.04581451 -46.56374359 -46.49900436]
[-46.24003983 -46.43426514 -45.85159302]
[-46.36952209 -46.82270813 -45.91633606]
[-47.01692963 -47.79382324 -46.9521904 ]
[-46.9521904  -47.34063721 -46.30477905]
