tm1,tm2,steps
36,33,9739
57,50,9846
16,19,9881
9,11,9901
17,18,9936
36,38,10010
12,14,10036
16,15,10067
37,39,10143
8,9,10160
7,5,10172
35,30,10237
18,23,10278
9,8,10295
52,40,10387
9,8,10404
7,9,10420
10,8,10438
21,21,10480
21,19,10520
48,43,10611
18,17,10646
8,6,10660
47,49,10756
27,24,10807
59,42,10908
5,9,10922
43,45,11010
9,11,11030
11,6,11047
25,31,11103
18,16,11137
14,14,11165
19,18,11202
48,36,11286
72,61,11419
16,15,11450
7,12,11469
7,2,11478
5,10,11493
92,92,11677
8,11,11696
61,58,11815
39,46,11900
24,24,11948
10,11,11969
56,53,12078
28,25,12131
19,18,12168
15,12,12195
44,40,12279
26,25,12330
12,14,12356
41,38,12435
24,23,12482
22,12,12516
14,12,12542
15,18,12575
24,24,12623
41,35,12699
86,85,12870
33,32,12935
45,40,13020
18,16,13054
35,31,13120
36,30,13186
17,16,13219
7,8,13234
96,92,13422
12,9,13443
48,45,13536
9,14,13559
34,37,13630
35,34,13699
27,30,13756
16,16,13788
38,41,13867
33,30,13930
45,49,14024
41,43,14108
11,12,14131
13,13,14157
16,10,14183
26,32,14241
76,74,14391
19,17,14427
45,35,14507
30,21,14558
62,55,14675
73,63,14811
4,10,14825
10,11,14846
13,11,14870
16,12,14898
50,45,14993
48,50,15091
52,48,15191
42,40,15273
26,28,15327
18,16,15361
42,42,15445
14,11,15470
6,9,15485
12,9,15506
31,37,15574
39,40,15653
42,52,15747
9,5,15761
41,36,15838
31,38,15907
18,22,15947
12,14,15973
73,78,16124
33,33,16190
45,45,16280
19,20,16319
21,23,16363
7,12,16382
7,12,16401
38,45,16484
15,15,16514
29,33,16576
66,71,16713
15,12,16740
15,15,16770
82,78,16930
19,15,16964
16,12,16992
65,74,17131
19,20,17170
25,22,17217
15,18,17250
78,72,17400
31,26,17457
10,11,17478
62,65,17605
113,106,17824
45,49,17918
35,32,17985
49,55,18089
55,53,18197
73,81,18351
17,23,18391
59,54,18504
11,7,18522
23,25,18570
29,29,18628
11,8,18647
35,33,18715
6,12,18733
97,98,18928
21,26,18975
54,50,19079
8,8,19095
6,8,19109
33,39,19181
6,6,19193
13,19,19225
24,17,19266
59,53,19378
25,24,19427
62,68,19557
11,10,19578
7,8,19593
36,38,19667
22,27,19716
14,18,19748
90,81,19919
16,14,19949
10,10,19969
31,36,20036
15,15,20066
27,27,20120
28,29,20177
91,96,20364
8,9,20381
80,71,20532
63,55,20650
64,62,20776
44,46,20866
40,41,20947
37,36,21020
17,13,21050
70,71,21191
17,15,21223
58,54,21335
19,22,21376
63,66,21505
41,35,21581
8,8,21597
37,34,21668
11,9,21688
32,32,21752
18,20,21790
26,27,21843
21,24,21888
26,32,21946
19,21,21986
8,12,22006
34,36,22076
19,13,22108
53,54,22215
111,105,22431
94,90,22615
89,90,22794
13,17,22824
30,29,22883
12,7,22902
78,75,23055
79,73,23207
43,36,23286
57,50,23393
57,63,23513
99,94,23706
178,188,24072
20,20,24112
18,16,24146
47,43,24236
33,26,24295
74,84,24453
32,33,24518
23,25,24566
48,41,24655
16,18,24689
14,15,24718
60,55,24833
38,32,24903
10,16,24929
40,35,25004
28,28,25060
27,27,25114
82,81,25277
55,50,25382
37,41,25460
51,45,25556
21,21,25598
8,12,25618
132,139,25889
65,57,26011
19,16,26046
85,69,26200
18,19,26237
81,79,26397
27,24,26448
27,30,26505
28,22,26555
73,60,26688
4,8,26700
38,49,26787
140,145,27072
120,116,27308
40,38,27386
11,10,27407
20,25,27452
47,56,27555
39,35,27629
9,8,27646
6,8,27660
69,83,27812
99,108,28019
43,46,28108
63,52,28223
9,9,28241
46,43,28330
11,11,28352
79,65,28496
42,39,28577
37,38,28652
64,63,28779
73,75,28927
89,95,29111
42,41,29194
28,33,29255
72,78,29405
101,95,29601
39,43,29683
11,4,29698
13,17,29728
17,14,29759
24,21,29804
78,71,29953
35,36,30024
7,10,30041
32,36,30109
82,75,30266
10,11,30287
16,14,30317
107,105,30529
50,50,30629
10,8,30647
37,33,30717
65,72,30854
37,38,30929
52,53,31034
13,16,31063
129,117,31309
67,66,31442
20,18,31480
162,149,31791
25,23,31839
85,80,32004
69,59,32132
25,32,32189
46,40,32275
57,56,32388
35,31,32454
146,146,32746
95,93,32934
11,15,32960
13,16,32989
89,80,33158
70,71,33299
12,11,33322
36,33,33391
22,20,33433
116,111,33660
52,50,33762
56,53,33871
8,3,33882
101,96,34079
43,36,34158
81,71,34310
24,20,34354
116,116,34586
28,23,34637
93,89,34819
116,106,35041
107,115,35263
39,41,35343
111,105,35559
163,153,35875
241,233,36349
80,71,36500
52,49,36601
23,26,36650
37,39,36726
85,78,36889
102,94,37085
31,36,37152
137,128,37417
17,17,37451
59,58,37568
57,55,37680
113,110,37903
75,63,38041
23,28,38092
72,58,38222
44,55,38321
85,74,38480
3,6,38489
133,132,38754
6,10,38770
41,39,38850
100,95,39045
253,247,39545
82,86,39713
100,96,39909
97,90,40096
115,121,40332
8,2,40342
9,3,40354
22,18,40394
117,114,40625
112,106,40843
43,43,40929
59,54,41042
36,37,41115
40,38,41193
60,64,41317
121,116,41554
28,24,41606
228,220,42054
66,69,42189
29,27,42245
52,46,42343
23,21,42387
17,13,42417
55,43,42515
43,41,42599
51,48,42698
58,65,42821
12,11,42844
98,102,43044
170,162,43376
148,138,43662
107,100,43869
19,20,43908
114,113,44135
11,15,44161
92,99,44352
90,82,44524
46,42,44612
113,105,44830
22,19,44871
30,30,44931
18,16,44965
96,88,45149
50,52,45251
142,142,45535
7,2,45544
125,121,45790
45,46,45881
81,86,46048
130,124,46302
5,8,46315
104,100,46519
100,88,46707
19,20,46746
102,95,46943
19,18,46980
85,75,47140
108,109,47357
12,11,47380
54,49,47483
142,143,47768
113,102,47983
167,160,48310
18,16,48344
79,90,48513
79,71,48663
27,25,48715
93,101,48909
82,82,49073
45,47,49165
19,17,49201
39,40,49280
92,86,49458
112,106,49676
108,102,49886
42,38,49966
36,30,50032
32,29,50093
15,17,50125
11,15,50151
68,66,50285
109,116,50510
69,78,50657
26,24,50707
92,105,50904
72,76,51052
154,158,51364
31,27,51422
29,29,51480
53,57,51590
146,155,51891
9,8,51908
85,91,52084
42,43,52169
20,14,52203
22,22,52247
101,96,52444
63,48,52555
79,81,52715
83,78,52876
43,41,52960
101,91,53152
128,114,53394
221,222,53837
155,149,54141
28,29,54198
88,80,54366
71,75,54512
42,44,54598
146,141,54885
96,102,55083
148,142,55373
29,28,55430
63,64,55557
79,65,55701
57,52,55810
81,71,55962
112,106,56180
69,60,56309
29,31,56369
63,68,56500
58,48,56606
61,48,56715
22,24,56761
54,46,56861
62,48,56971
11,12,56994
55,54,57103
23,28,57154
72,59,57285
53,66,57404
17,14,57435
64,55,57554
127,125,57806
103,97,58006
144,137,58287
136,137,58560
67,56,58683
88,90,58861
107,100,59068
14,16,59098
112,106,59316
34,39,59389
62,59,59510
74,84,59668
12,17,59697
141,137,59975
29,21,60025
51,47,60123
137,127,60387
87,79,60553
104,100,60757
157,151,61065
105,97,61267
145,143,61555
101,89,61745
90,84,61919
40,43,62002
79,80,62161
21,22,62204
15,14,62233
114,107,62454
142,138,62734
25,22,62781
97,84,62962
113,101,63176
12,10,63198
105,95,63398
119,111,63628
63,59,63750
45,43,63838
67,65,63970
18,18,64006
78,73,64157
94,109,64360
87,91,64538
84,72,64694
33,29,64756
10,7,64773
87,78,64938
30,26,64994
25,28,65047
120,124,65291
94,82,65467
38,40,65545
29,26,65600
20,22,65642
18,15,65675
82,70,65827
87,80,65994
74,74,66142
62,49,66253
18,19,66290
81,78,66449
117,117,66683
32,36,66751
133,127,67011
67,72,67150
113,103,67366
201,205,67772
72,70,67914
121,117,68152
49,38,68239
87,74,68400
43,45,68488
41,36,68565
111,105,68781
96,91,68968
11,9,68988
99,91,69178
111,107,69396
74,64,69534
159,143,69836
97,93,70026
119,123,70268
176,172,70616
146,136,70898
56,52,71006
125,120,71251
121,116,71488
36,26,71550
109,98,71757
90,83,71930
41,41,72012
23,18,72053
121,116,72290
21,18,72329
122,115,72566
208,210,72984
69,57,73110
27,23,73160
45,49,73254
109,103,73466
65,63,73594
36,35,73665
91,81,73837
116,112,74065
38,33,74136
62,48,74246
105,109,74460
50,50,74560
25,22,74607
83,76,74766
36,33,74835
47,51,74933
14,12,74959
12,15,74986
101,94,75181
172,183,75536
50,60,75646
75,65,75786
36,38,75860
33,27,75920
29,28,75977
92,85,76154
68,72,76294
43,46,76383
61,64,76508
107,100,76715
8,12,76735
23,27,76785
100,90,76975
79,72,77126
21,21,77168
100,91,77359
84,76,77519
159,154,77832
34,31,77897
88,85,78070
68,61,78199
96,95,78390
136,146,78672
7,8,78687
131,126,78944
90,81,79115
93,87,79295
63,51,79409
58,42,79509
52,45,79606
105,100,79811
47,51,79909
90,81,80080
138,150,80368
35,37,80440
34,38,80512
73,76,80661
88,76,80825
31,34,80890
116,116,81122
34,27,81183
63,68,81314
23,26,81363
56,52,81471
51,54,81576
13,13,81602
75,72,81749
68,52,81869
102,93,82064
62,49,82175
206,221,82602
62,52,82716
31,38,82785
20,22,82827
128,115,83070
25,25,83120
112,98,83330
105,99,83534
74,61,83669
54,54,83777
155,145,84077
55,52,84184
56,48,84288
85,73,84446
66,51,84563
116,105,84784
44,37,84865
74,68,85007
21,18,85046
57,49,85152
92,88,85332
45,36,85413
43,37,85493
27,31,85551
31,36,85618
61,64,85743
17,14,85774
67,52,85893
61,47,86001
39,40,86080
93,87,86260
88,77,86425
59,59,86543
58,62,86663
42,41,86746
85,73,86904
40,36,86980
25,27,87032
116,103,87251
100,102,87453
39,36,87528
58,53,87639
95,92,87826
105,92,88023
96,88,88207
59,73,88339
219,212,88770
160,173,89103
171,165,89439
71,70,89580
22,23,89625
126,118,89869
62,64,89995
120,113,90228
153,145,90526
9,11,90546
90,72,90708
72,60,90840
132,139,91111
24,29,91164
91,84,91339
129,128,91596
73,56,91725
74,67,91866
37,30,91933
150,155,92238
52,60,92350
100,88,92538
39,38,92615
73,62,92750
89,82,92921
67,52,93040
39,41,93120
148,151,93419
30,25,93474
68,56,93598
100,100,93798
126,121,94045
68,53,94166
186,174,94526
58,44,94628
46,43,94717
131,124,94972
127,117,95216
54,51,95321
37,41,95399
126,113,95638
66,67,95771
144,135,96050
108,98,96256
65,52,96373
34,37,96444
77,76,96597
15,11,96623
134,123,96880
94,84,97058
115,114,97287
119,109,97515
40,36,97591
37,31,97659
52,43,97754
96,84,97934
77,82,98093
166,159,98418
138,131,98687
70,56,98813
29,37,98879
106,95,99080
60,74,99214
134,128,99476
29,33,99538
23,30,99591
68,73,99732
100,95,99927
97,83,100107
89,96,100292
52,68,100412
127,122,100661
127,122,100910
75,71,101056
108,122,101286
26,21,101333
82,81,101496
144,131,101771
75,66,101912
97,106,102115
120,114,102349
25,22,102396
81,83,102560
106,95,102761
121,117,102999
12,13,103024
31,28,103083
122,113,103318
133,122,103573
23,20,103616
14,13,103643
224,227,104094
46,38,104178
61,61,104300
24,24,104348
22,21,104391
51,43,104485
146,136,104767
76,69,104912
29,28,104969
102,85,105156
177,179,105512
118,121,105751
70,55,105876
75,62,106013
105,112,106230
93,83,106406
69,62,106537
173,162,106872
71,57,107000
204,210,107414
73,71,107558
131,133,107822
119,111,108052
34,27,108113
97,96,108306
40,39,108385
134,138,108657
41,38,108736
81,73,108890
31,35,108956
82,79,109117
87,73,109277
109,113,109499
25,25,109549
71,62,109682
84,76,109842
51,67,109960
57,59,110076
105,93,110274
69,56,110399
124,113,110636
165,161,110962
134,120,111216
59,55,111330
109,114,111553
154,157,111864
38,31,111933
76,80,112089
90,74,112253
39,37,112329
78,82,112489
78,64,112631
67,72,112770
31,26,112827
112,97,113036
18,16,113070
38,40,113148
82,72,113302
94,89,113485
78,67,113630
89,81,113800
30,33,113863
62,71,113996
11,11,114018
41,35,114094
50,39,114183
99,96,114378
68,79,114525
169,155,114849
80,87,115016
125,116,115257
121,132,115510
150,139,115799
80,67,115946
73,86,116105
58,69,116232
38,42,116312
252,248,116812
44,40,116896
248,252,117396
134,131,117661
165,157,117983
102,85,118170
88,77,118335
59,71,118465
149,135,118749
46,54,118849
29,27,118905
55,47,119007
189,177,119373
44,61,119478
119,129,119726
171,159,120056
85,74,120215
69,56,120340
70,57,120467
51,43,120561
112,104,120777
32,37,120846
83,92,121021
78,77,121176
117,120,121413
57,72,121542
63,74,121679
76,64,121819
129,122,122070
108,100,122278
77,63,122418
52,64,122534
94,102,122730
68,79,122877
59,51,122987
123,108,123218
45,47,123310
135,127,123572
130,121,123823
140,141,124104
181,175,124460
103,109,124672
66,74,124812
59,72,124943
165,153,125261
93,84,125438
47,35,125520
98,87,125705
117,104,125926
166,173,126265
107,113,126485
135,127,126747
56,45,126848
97,106,127051
194,182,127427
97,88,127612
81,88,127781
71,62,127914
110,99,128123
94,108,128325
148,158,128631
29,36,128696
249,251,129196
89,78,129363
160,150,129673
53,42,129768
77,87,129932
82,68,130082
170,185,130437
101,95,130633
182,185,131000
89,100,131189
94,104,131387
103,114,131604
66,77,131747
70,63,131880
87,92,132059
100,88,132247
95,88,132430
86,74,132590
60,52,132702
59,47,132808
112,97,133017
28,25,133070
73,58,133201
160,146,133507
60,72,133639
87,78,133804
92,82,133978
149,144,134271
141,127,134539
127,117,134783
46,48,134877
65,57,134999
122,121,135242
64,76,135382
130,127,135639
115,110,135864
121,129,136114
99,89,136302
87,75,136464
63,51,136578
73,64,136715
130,117,136962
96,105,137163
135,147,137445
81,68,137594
149,158,137901
93,100,138094
87,94,138275
78,65,138418
90,75,138583
130,123,138836
78,65,138979
150,140,139269
106,108,139483
33,41,139557
31,28,139616
60,65,139741
61,66,139868
92,82,140042
79,87,140208
85,96,140389
77,65,140531
196,180,140907
92,90,141089
240,231,141560
87,74,141721
90,78,141889
66,55,142010
81,69,142160
38,29,142227
76,88,142391
43,54,142488
47,43,142578
32,25,142635
109,102,142846
79,64,142989
87,80,143156
58,60,143274
108,116,143498
79,63,143640
81,90,143811
42,38,143891
102,91,144084
149,139,144372
108,99,144579
80,91,144750
186,174,145110
93,87,145290
28,33,145351
78,86,145515
97,110,145722
147,142,146011
38,33,146082
58,49,146189
185,181,146555
123,114,146792
98,110,147000
242,237,147479
31,32,147542
76,62,147680
149,132,147961
211,205,148377
87,93,148557
150,134,148841
144,154,149139
113,117,149369
54,62,149485
68,73,149626
157,148,149931
111,106,150148
221,214,150583
29,31,150643
46,47,150736
181,177,151094
171,166,151431
103,96,151630
138,150,151918
70,59,152047
75,62,152184
122,111,152417
150,164,152731
77,64,152872
77,68,153017
133,125,153275
149,156,153580
85,75,153740
73,83,153896
172,178,154246
81,94,154421
81,95,154597
45,50,154692
128,118,154938
139,132,155209
58,69,155336
99,104,155539
79,82,155700
156,169,156025
112,107,156244
82,90,156416
109,124,156649
38,29,156716
98,89,156903
51,64,157018
69,55,157142
88,95,157325
62,72,157459
139,128,157726
133,119,157978
107,99,158184
82,92,158358
123,131,158612
106,119,158837
88,76,159001
131,134,159266
67,79,159412
50,63,159525
36,46,159607
136,149,159892
64,49,160005
117,107,160229
130,138,160497
93,86,160676
102,96,160874
106,101,161081
158,156,161395
208,192,161795
102,115,162012
115,100,162227
73,82,162382
99,83,162564
199,187,162950
47,50,163047
72,84,163203
64,75,163342
143,149,163634
125,116,163875
121,106,164102
119,109,164330
95,89,164514
82,69,164665
163,169,164997
80,93,165170
147,135,165452
249,251,165952
141,130,166223
156,160,166539
126,142,166807
112,96,167015
166,161,167342
71,61,167474
244,236,167954
164,179,168297
113,101,168511
93,101,168705
151,144,169000
86,73,169159
96,101,169356
67,54,169477
146,157,169780
89,81,169950
75,62,170087
22,23,170132
116,126,170374
85,96,170555
85,95,170735
105,118,170958
79,68,171105
81,93,171279
74,62,171415
159,179,171753
43,56,171852
184,179,172215
77,64,172356
150,149,172655
36,30,172721
83,69,172873
80,68,173021
85,92,173198
179,165,173542
95,100,173737
61,73,173871
107,97,174075
109,96,174280
163,175,174618
250,250,175118
95,86,175299
108,105,175512
136,151,175799
124,118,176041
114,127,176282
65,53,176400
79,86,176565
76,83,176724
103,95,176922
71,56,177049
148,136,177333
45,53,177431
85,73,177589
133,118,177840
105,117,178062
186,195,178443
86,74,178603
79,87,178769
100,106,178975
61,72,179108
99,107,179314
107,95,179516
117,128,179761
135,129,180025
249,251,180525
163,159,180847
83,73,181003
199,212,181414
51,60,181525
183,182,181890
134,128,182152
192,203,182547
102,115,182764
177,174,183115
248,252,183615
94,97,183806
146,150,184102
66,75,184243
119,128,184490
124,117,184731
234,215,185180
122,115,185417
248,240,185905
86,90,186081
155,149,186385
85,94,186564
142,155,186861
77,89,187027
120,109,187256
75,88,187419
115,104,187638
253,247,188138
82,91,188311
146,155,188612
204,219,189035
91,79,189205
54,66,189325
35,34,189394
138,129,189661
106,95,189862
124,114,190100
190,199,190489
82,68,190639
60,60,190759
231,216,191206
46,52,191304
61,73,191438
205,190,191833
66,78,191977
86,71,192134
195,209,192538
121,108,192767
76,68,192911
150,138,193199
133,124,193456
125,120,193701
89,83,193873
75,85,194033
134,131,194298
97,87,194482
79,90,194651
115,101,194867
99,113,195079
42,54,195175
133,139,195447
168,179,195794
166,168,196128
101,108,196337
100,110,196547
77,68,196692
178,187,197057
89,73,197219
61,50,197330
84,96,197510
110,104,197724
181,186,198091
140,126,198357
249,251,198857
101,95,199053
60,68,199181
80,67,199328
243,257,199828
58,73,199959
237,234,200430
67,56,200553
75,65,200693
91,80,200864
248,252,201364
96,84,201544
100,85,201729
72,82,201883
252,248,202383
114,120,202617
96,81,202794
65,76,202935
164,159,203258
21,18,203297
92,83,203472
163,173,203808
251,249,204308
65,78,204451
98,111,204660
193,186,205039
212,226,205477
109,94,205680
97,91,205868
221,204,206293
83,95,206471
136,130,206737
111,98,206946
78,87,207111
79,68,207258
120,108,207486
250,250,207986
169,152,208307
91,102,208500
195,188,208883
76,85,209044
127,118,209289
129,144,209562
73,86,209721
78,86,209885
150,153,210188
134,137,210459
94,89,210642
95,104,210841
92,102,211035
115,104,211254
61,51,211366
77,89,211532
108,95,211735
23,21,211779
114,124,212017
52,65,212134
103,99,212336
112,103,212551
61,55,212667
214,224,213105
99,93,213297
112,117,213526
248,252,214026
171,180,214377
107,100,214584
24,20,214628
109,99,214836
122,135,215093
87,76,215256
59,69,215384
181,196,215761
92,81,215934
253,247,216434
218,227,216879
59,68,217006
207,219,217432
181,194,217807
146,157,218110
85,96,218291
253,247,218791
70,79,218940
104,98,219142
110,95,219347
172,165,219684
75,87,219846
87,100,220033
68,59,220160
84,97,220341
86,76,220503
187,181,220871
160,153,221184
44,37,221265
200,194,221659
71,82,221812
141,127,222080
90,98,222268
154,155,222577
93,80,222750
175,163,223088
103,116,223307
55,45,223407
84,76,223567
75,83,223725
55,64,223844
223,235,224302
151,141,224594
236,230,225060
152,154,225366
84,97,225547
110,111,225768
97,103,225968
120,106,226194
107,94,226395
64,77,226536
83,93,226712
79,95,226886
90,98,227074
93,79,227246
78,64,227388
251,249,227888
80,91,228059
164,173,228396
248,252,228896
126,133,229155
90,81,229326
127,139,229592
155,149,229896
73,64,230033
91,104,230228
182,183,230593
246,254,231093
70,79,231242
99,110,231451
203,206,231860
245,255,232360
215,226,232801
101,94,232996
132,121,233249
64,78,233391
84,94,233569
81,87,233737
137,128,234002
128,141,234271
74,86,234431
75,87,234593
250,250,235093
205,191,235489
249,251,235989
92,87,236168
87,97,236352
122,110,236584
147,142,236873
220,218,237311
77,87,237475
248,252,237975
118,126,238219
233,222,238674
104,98,238876
137,146,239159
115,110,239384
111,125,239620
98,88,239806
88,78,239972
136,148,240256
86,75,240417
171,176,240764
183,188,241135
229,242,241606
94,84,241784
84,92,241960
65,73,242098
69,83,242250
86,98,242434
178,163,242775
115,104,242994
114,103,243211
146,156,243513
146,154,243813
252,248,244313
149,135,244597
65,78,244740
42,52,244834
252,248,245334
251,249,245834
190,202,246226
106,103,246435
169,163,246767
242,244,247253
79,70,247402
93,101,247596
165,170,247931
166,162,248259
84,78,248421
233,235,248889
170,186,249245
80,93,249418
202,184,249804
182,197,250183
185,174,250542
123,130,250795
118,125,251038
220,218,251476
67,81,251624
87,72,251783
73,83,251939
203,194,252336
69,79,252484
147,143,252774
98,90,252962
90,83,253135
120,130,253385
137,146,253668
128,139,253935
111,118,254164
110,121,254395
76,65,254536
104,107,254747
157,169,255073
171,171,255415
223,212,255850
111,103,256064
235,222,256521
250,250,257021
135,151,257307
128,119,257554
122,128,257804
122,136,258062
173,184,258419
238,225,258882
229,216,259327
134,119,259580
248,252,260080
250,250,260580
63,75,260718
104,92,260914
119,112,261145
214,220,261579
92,101,261772
119,106,261997
137,153,262287
110,119,262516
70,85,262671
134,130,262935
248,252,263435
103,109,263647
106,97,263850
246,251,264347
31,23,264401
207,212,264820
250,250,265320
209,220,265749
163,171,266083
77,65,266225
108,113,266446
162,150,266758
130,127,267015
254,246,267515
97,84,267696
138,135,267969
159,159,268287
242,242,268771
102,111,268984
173,181,269338
105,112,269555
204,207,269966
68,77,270111
72,61,270244
157,161,270562
101,91,270754
235,237,271226
107,100,271433
248,252,271933
104,91,272128
139,128,272395
166,163,272724
102,112,272938
39,31,273008
63,77,273148
210,196,273554
191,205,273950
201,191,274342
183,185,274710
162,159,275031
223,225,275479
102,109,275690
102,104,275896
126,124,276146
163,168,276477
66,78,276621
112,99,276832
60,50,276942
128,117,277187
130,140,277457
156,145,277758
252,248,278258
64,78,278400
160,172,278732
105,106,278943
135,127,279205
247,253,279705
176,162,280043
90,83,280216
65,74,280355
131,121,280607
163,165,280935
149,139,281223
97,88,281408
101,88,281597
72,59,281728
167,155,282050
143,127,282320
224,233,282777
163,153,283093
83,90,283266
159,155,283580
85,77,283742
63,76,283881
240,237,284358
87,75,284520
118,120,284758
194,189,285141
250,250,285641
250,250,286141
138,152,286431
254,246,286931
232,238,287401
135,126,287662
139,146,287947
76,83,288106
128,140,288374
127,140,288641
124,117,288882
159,162,289203
112,103,289418
212,218,289848
134,146,290128
248,252,290628
219,214,291061
83,70,291214
95,83,291392
219,227,291838
242,249,292329
88,101,292518
230,236,292984
113,125,293222
139,139,293500
106,97,293703
87,77,293867
208,215,294290
137,148,294575
158,171,294904
133,137,295174
82,72,295328
125,118,295571
93,105,295769
114,121,296004
224,230,296458
151,146,296755
198,199,297152
253,247,297652
160,170,297982
251,249,298482
60,67,298609
226,213,299048
138,143,299329
146,150,299625
76,68,299769
67,72,299908
152,158,300218
247,253,300718
111,116,300945
173,171,301289
58,63,301410
249,251,301910
151,155,302216
214,223,302653
149,139,302941
164,178,303283
96,91,303470
43,55,303568
141,128,303837
94,108,304039
248,252,304539
208,200,304947
91,82,305120
76,81,305277
51,59,305387
213,203,305803
65,76,305944
250,250,306444
66,71,306581
181,176,306938
250,250,307438
219,237,307894
180,184,308258
86,77,308421
108,119,308648
135,128,308911
249,251,309411
251,249,309911
132,140,310183
249,251,310683
128,125,310936
172,181,311289
111,121,311521
116,106,311743
126,129,311998
181,192,312371
205,210,312786
100,110,312996
75,86,313157
164,178,313499
112,121,313732
148,158,314038
157,164,314359
250,250,314859
82,93,315034
151,161,315346
88,96,315530
250,250,316030
161,170,316361
248,252,316861
83,89,317033
131,119,317283
177,167,317627
57,64,317748
194,179,318121
85,87,318293
120,110,318523
91,79,318693
167,155,319015
167,173,319355
223,233,319811
225,236,320272
95,108,320475
223,231,320929
97,108,321134
129,130,321393
140,154,321687
