0.005518,-0.393494,-0.100706,0.222711
-0.002352,-0.197087,-0.096252,-0.099964
-0.006293,-0.390707,-0.098251,0.160868
-0.014107,-0.194326,-0.095034,-0.161123
-0.017994,0.002019,-0.098256,-0.482209
-0.017954,0.198380,-0.107901,-0.804172
-0.013986,0.004890,-0.123984,-0.547285
-0.013888,0.201516,-0.134930,-0.876318
-0.009858,0.398188,-0.152456,-1.208194
-0.001894,0.205328,-0.176620,-0.966908
0.002212,0.012961,-0.195958,-0.734503
-0.008117,-0.022776,-0.007634,0.009111
-0.008572,-0.217787,-0.007452,0.299376
-0.012928,-0.412802,-0.001465,0.589699
-0.021184,-0.607904,0.010329,0.881921
-0.033342,-0.803164,0.027968,1.177833
-0.049405,-0.998638,0.051524,1.479150
-0.069378,-0.804182,0.081107,1.202994
-0.085462,-0.610197,0.105167,0.936792
-0.097666,-0.416638,0.123903,0.678921
-0.105998,-0.223435,0.137482,0.427673
-0.110467,-0.420209,0.146035,0.760341
-0.118871,-0.227369,0.161242,0.516941
-0.123419,-0.424350,0.171581,0.855780
-0.131906,-0.231929,0.188696,0.621585
-0.136544,-0.429115,0.201128,0.967262
-0.046123,0.049288,-0.014886,0.017278
-0.045137,0.244620,-0.014540,-0.280064
-0.040245,0.439946,-0.020141,-0.577297
-0.031446,0.245112,-0.031687,-0.291026
-0.026543,0.440672,-0.037508,-0.593532
-0.017730,0.636298,-0.049378,-0.897790
-0.005004,0.832053,-0.067334,-1.205577
0.011637,0.637863,-0.091446,-0.934732
0.024394,0.834091,-0.110140,-1.254693
0.041076,0.640539,-0.135234,-0.998439
0.053887,0.837184,-0.155203,-1.330351
0.070631,1.033885,-0.181810,-1.667304
-0.048679,0.003064,0.045942,-0.030274
-0.048618,0.197498,0.045336,-0.308115
-0.044668,0.001760,0.039174,-0.001486
-0.044632,0.196299,0.039144,-0.281557
-0.040706,0.000641,0.033513,0.023211
-0.040694,-0.194945,0.033977,0.326276
-0.044593,-0.000323,0.040503,0.044499
-0.044599,-0.196001,0.041393,0.349680
-0.048519,-0.391687,0.048386,0.655123
-0.056353,-0.197271,0.061489,0.378060
-0.060298,-0.003073,0.069050,0.105381
-0.060360,0.190995,0.071158,-0.164742
-0.056540,0.385030,0.067863,-0.434156
-0.048839,0.579129,0.059180,-0.704698
-0.037257,0.773383,0.045086,-0.978180
-0.021789,0.577686,0.025522,-0.671683
-0.010235,0.772444,0.012088,-0.956222
0.005214,0.967401,-0.007036,-1.245083
0.024562,0.772370,-0.031938,-0.954612
0.040009,0.577692,-0.051030,-0.672132
0.051563,0.383316,-0.064473,-0.395943
0.059229,0.579290,-0.072391,-0.708236
0.070815,0.775336,-0.086556,-1.022799
0.086322,0.581467,-0.107012,-0.758500
0.097951,0.777888,-0.122182,-1.082848
0.113509,0.974392,-0.143839,-1.411238
0.132997,1.170974,-0.172064,-1.745210
0.156416,0.978177,-0.206968,-1.510621
-0.045581,-0.025564,0.040741,0.030497
-0.046093,0.168951,0.041351,-0.249058
-0.042714,-0.026737,0.036370,0.056376
-0.043248,-0.222361,0.037498,0.360308
-0.047696,-0.027791,0.044704,0.079681
-0.048251,0.166662,0.046298,-0.198569
-0.044918,-0.029090,0.042326,0.108352
-0.045500,0.165400,0.044493,-0.170683
-0.042192,-0.030329,0.041080,0.135697
-0.042799,0.164181,0.043793,-0.143748
-0.039515,0.358649,0.040918,-0.422299
-0.032342,0.553168,0.032473,-0.701807
-0.021279,0.747825,0.018436,-0.984094
-0.006322,0.552461,-0.001245,-0.685677
0.004727,0.357357,-0.014959,-0.393387
0.011874,0.162450,-0.022827,-0.105458
0.015123,0.357892,-0.024936,-0.405254
0.022281,0.163132,-0.033041,-0.120536
0.025544,0.358712,-0.035452,-0.423457
0.032718,0.164109,-0.043921,-0.142158
0.036000,0.359832,-0.046764,-0.448367
0.043197,0.555583,-0.055731,-0.755416
0.054308,0.361272,-0.070840,-0.480778
0.061534,0.557318,-0.080455,-0.794920
0.072680,0.753447,-0.096354,-1.111790
0.087749,0.949693,-0.118589,-1.433078
0.106743,0.756217,-0.147251,-1.179686
0.121867,0.952912,-0.170845,-1.514670
0.140926,0.760220,-0.201138,-1.279824
-0.040916,0.028399,0.039145,-0.017206
-0.040348,-0.167261,0.038801,0.287566
-0.043693,-0.362915,0.044553,0.592230
-0.050951,-0.168444,0.056397,0.313907
-0.054320,-0.364322,0.062675,0.623829
-0.061607,-0.170128,0.075152,0.351525
-0.065009,-0.366234,0.082182,0.666928
-0.072334,-0.172345,0.095521,0.401211
-0.075781,0.021301,0.103545,0.140106
-0.075355,-0.175140,0.106347,0.463577
-0.078857,-0.371591,0.115619,0.787796
-0.086289,-0.178231,0.131375,0.533609
-0.089854,0.014822,0.142047,0.285037
-0.089557,-0.182010,0.147748,0.618933
-0.093198,-0.378853,0.160126,0.954260
-0.100775,-0.575724,0.179212,1.292666
-0.112289,-0.383274,0.205065,1.061021
-0.017322,0.036838,-0.001704,-0.007903
-0.016585,-0.158259,-0.001862,0.284242
-0.019750,0.036889,0.003823,-0.009028
-0.019012,-0.158287,0.003642,0.284858
-0.022178,-0.353461,0.009339,0.578688
-0.029247,-0.548713,0.020913,0.874298
-0.040221,-0.353881,0.038399,0.588263
-0.047299,-0.159317,0.050164,0.307919
-0.050485,-0.355117,0.056323,0.615991
-0.057588,-0.160825,0.068642,0.341565
-0.060804,0.033256,0.075474,0.071294
-0.060139,-0.162862,0.076900,0.386802
-0.063396,0.031089,0.084636,0.119321
-0.062775,0.224903,0.087022,-0.145506
-0.058277,0.418678,0.084112,-0.409516
-0.049903,0.222470,0.075922,-0.091545
-0.045454,0.026347,0.074091,0.224092
-0.044927,-0.169752,0.078573,0.539195
-0.048322,0.024183,0.089356,0.272267
-0.047838,0.217924,0.094802,0.009052
-0.043480,0.021579,0.094983,0.330076
-0.043048,-0.174758,0.101584,0.651137
-0.046543,-0.371137,0.114607,0.974001
-0.053966,-0.567594,0.134087,1.300375
-0.065318,-0.374404,0.160095,1.052495
-0.072806,-0.571245,0.181145,1.390847
-0.084231,-0.768101,0.208961,1.734265
0.049481,0.014527,-0.020781,0.031842
0.049771,0.209941,-0.020145,-0.267325
0.053970,0.015112,-0.025491,0.018937
0.054272,-0.179636,-0.025112,0.303470
0.050679,0.015835,-0.019043,0.002974
0.050996,-0.179009,-0.018983,0.289588
0.047416,0.016379,-0.013192,-0.009021
0.047744,0.211687,-0.013372,-0.305837
0.051977,0.406997,-0.019489,-0.602707
0.060117,0.212153,-0.031543,-0.316225
0.064360,0.017495,-0.037867,-0.033655
0.064710,-0.177064,-0.038541,0.246844
0.061169,0.018586,-0.033604,-0.057742
0.061541,-0.176038,-0.034758,0.224153
0.058020,-0.370647,-0.030275,0.505672
0.050607,-0.565329,-0.020162,0.788662
0.039300,-0.369936,-0.004389,0.489705
0.031902,-0.174753,0.005405,0.195642
0.028407,0.020292,0.009318,-0.095331
0.028812,-0.174963,0.007412,0.200278
0.025313,-0.370190,0.011417,0.495289
0.017909,-0.565471,0.021323,0.791548
0.006600,-0.370648,0.037154,0.505649
-0.000813,-0.566273,0.047267,0.809805
-0.012138,-0.762010,0.063463,1.116974
-0.027379,-0.957905,0.085802,1.428870
-0.046537,-1.153975,0.114380,1.747089
-0.069616,-1.350196,0.149322,2.073051
-0.096620,-1.156874,0.190783,1.830032
0.022505,-0.044618,-0.009892,-0.048181
0.021613,0.150644,-0.010856,-0.343968
0.024626,-0.044322,-0.017735,-0.054729
0.023739,0.151050,-0.018830,-0.352954
0.026760,-0.043799,-0.025889,-0.066268
0.025884,0.151684,-0.027214,-0.367005
0.028918,-0.043041,-0.034555,-0.083026
0.028057,-0.237651,-0.036215,0.198558
0.023304,-0.042030,-0.032244,-0.105326
0.022464,-0.236675,-0.034350,0.177013
0.017730,-0.431289,-0.030810,0.458664
0.009104,-0.235746,-0.021637,0.156431
0.004389,-0.040321,-0.018508,-0.142998
0.003583,0.155061,-0.021368,-0.441462
0.006684,0.350479,-0.030197,-0.740804
0.013694,0.546005,-0.045014,-1.042835
0.024614,0.351509,-0.065870,-0.764616
0.031644,0.547473,-0.081163,-1.077277
0.042594,0.353511,-0.102708,-0.811128
0.049664,0.159935,-0.118931,-0.552437
0.052862,-0.033334,-0.129979,-0.299465
0.052196,-0.226386,-0.135969,-0.050435
0.047668,-0.029603,-0.136977,-0.382737
0.047076,0.167171,-0.144632,-0.715279
0.050419,0.363967,-0.158938,-1.049765
0.057699,0.171269,-0.179933,-0.810892
0.061124,-0.020992,-0.196151,-0.579772
0.060704,0.176260,-0.207746,-0.927275
0.029029,-0.023823,-0.001802,-0.043993
0.028553,-0.218919,-0.002682,0.248121
0.024174,-0.414003,0.002280,0.539956
0.015894,-0.609157,0.013079,0.833357
0.003711,-0.414216,0.029746,0.544816
-0.004573,-0.609743,0.040643,0.846721
-0.016768,-0.805395,0.057577,1.151902
-0.032876,-0.611070,0.080615,0.877815
-0.045097,-0.807189,0.098171,1.194714
-0.061241,-1.003436,0.122066,1.516483
-0.081310,-1.199805,0.152395,1.844643
-0.105306,-1.006656,0.189288,1.602909
0.013182,0.032189,0.015143,-0.012864
0.013826,0.227091,0.014886,-0.300731
0.018367,0.421997,0.008871,-0.588682
0.026807,0.616994,-0.002902,-0.878558
0.039147,0.421912,-0.020474,-0.586789
0.047586,0.617314,-0.032209,-0.885850
0.059932,0.422644,-0.049926,-0.603464
0.068385,0.618427,-0.061996,-0.911446
0.080753,0.814331,-0.080225,-1.222951
0.097040,1.010389,-0.104684,-1.539654
0.117248,0.816671,-0.135477,-1.281388
0.133581,0.623510,-0.161104,-1.034009
0.146051,0.820364,-0.181785,-1.372628
0.162459,0.627920,-0.209237,-1.141869
-0.002012,0.007051,-0.019910,0.047468
-0.001871,-0.187780,-0.018960,0.333804
-0.005626,0.007606,-0.012284,0.035202
-0.005474,-0.187337,-0.011580,0.323984
-0.009221,-0.382293,-0.005101,0.612993
-0.016867,-0.577343,0.007159,0.904065
-0.028413,-0.382319,0.025240,0.613641
-0.036060,-0.187558,0.037513,0.329013
-0.039811,0.007010,0.044094,0.048392
-0.039671,-0.188715,0.045061,0.354655
-0.043445,0.005738,0.052154,0.076514
-0.043330,-0.190092,0.053685,0.385185
-0.047132,-0.385933,0.061388,0.694300
-0.054851,-0.581850,0.075274,1.005659
-0.066488,-0.777892,0.095388,1.321000
-0.082046,-0.974082,0.121808,1.641947
-0.101527,-1.170402,0.154647,1.969968
-0.124935,-1.366782,0.194046,2.306309
-0.020116,-0.045960,0.035046,-0.011317
-0.021035,-0.241566,0.034819,0.292214
-0.025866,-0.437167,0.040664,0.595672
-0.034609,-0.242637,0.052577,0.316070
-0.039462,-0.438467,0.058899,0.624859
-0.048232,-0.634359,0.071396,0.935495
-0.060919,-0.830368,0.090106,1.249731
-0.077526,-1.026522,0.115100,1.569224
-0.098057,-0.832947,0.146485,1.314547
-0.114715,-1.029587,0.172776,1.649261
-0.135307,-1.226256,0.205761,1.990417
-0.020355,0.024029,0.002998,-0.034638
-0.019874,-0.171135,0.002306,0.258989
-0.023297,0.023954,0.007485,-0.032966
-0.022818,-0.171275,0.006826,0.262069
-0.026244,0.023749,0.012068,-0.028453
-0.025769,0.218696,0.011498,-0.317304
-0.021395,0.413652,0.005152,-0.606339
-0.013122,0.608702,-0.006974,-0.897394
-0.000948,0.413675,-0.024922,-0.606912
0.007326,0.218910,-0.037060,-0.322182
0.011704,0.024335,-0.043504,-0.041413
0.012191,0.220053,-0.044332,-0.347498
0.016592,0.415776,-0.051282,-0.653824
0.024907,0.221405,-0.064359,-0.377720
0.029335,0.417379,-0.071913,-0.689981
0.037683,0.613421,-0.085713,-1.004409
0.049951,0.419542,-0.105801,-0.739827
0.058342,0.615953,-0.120598,-1.063844
0.070661,0.812447,-0.141874,-1.391814
0.086910,0.619348,-0.169711,-1.146646
0.099297,0.816230,-0.192644,-1.487382
0.000024,0.009461,-0.004056,0.041969
0.000213,-0.185602,-0.003217,0.333369
-0.003499,-0.380678,0.003450,0.625036
-0.011112,-0.575848,0.015951,0.918804
-0.022629,-0.771182,0.034327,1.216457
-0.038053,-0.576519,0.058656,0.934725
-0.049583,-0.772381,0.077351,1.245247
-0.065031,-0.578332,0.102256,0.977762
-0.076598,-0.384719,0.121811,0.718870
-0.084292,-0.191474,0.136188,0.466875
-0.088121,0.001487,0.145526,0.220029
-0.088092,0.194262,0.149927,-0.023443
-0.084206,0.386951,0.149458,-0.265321
-0.076467,0.579659,0.144151,-0.507383
-0.064874,0.382831,0.134004,-0.172970
-0.057218,0.575806,0.130544,-0.420558
-0.045701,0.379100,0.122133,-0.089738
-0.038119,0.572279,0.120338,-0.341530
-0.026674,0.375669,0.113508,-0.013453
-0.019161,0.568995,0.113239,-0.268278
-0.007781,0.372455,0.107873,0.057866
-0.000332,0.175965,0.109030,0.382541
0.003188,-0.020523,0.116681,0.707514
0.002777,0.172806,0.130831,0.453719
0.006233,0.365859,0.139906,0.204969
0.013551,0.169042,0.144005,0.538308
0.016931,0.361877,0.154771,0.294240
0.024169,0.164926,0.160656,0.631457
0.027467,-0.032029,0.173285,0.970116
0.026827,-0.229000,0.192688,1.311838
0.048642,-0.040973,0.023889,0.018459
0.047823,0.153799,0.024258,-0.266592
0.050899,0.348566,0.018927,-0.551526
0.057870,0.153183,0.007896,-0.252940
0.060934,0.348192,0.002837,-0.543122
0.067897,0.543274,-0.008025,-0.834910
0.078763,0.348262,-0.024723,-0.544762
0.085728,0.153496,-0.035619,-0.259970
0.088798,0.349108,-0.040818,-0.563671
0.095780,0.154582,-0.052091,-0.284122
0.098872,-0.039760,-0.057774,-0.008313
0.098077,0.156141,-0.057940,-0.318650
0.101200,0.352038,-0.064313,-0.629028
0.108240,0.157870,-0.076894,-0.357272
0.111398,0.353996,-0.084039,-0.673177
0.118478,0.550179,-0.097503,-0.991092
0.129481,0.746462,-0.117324,-1.312737
0.144410,0.942857,-0.143579,-1.639719
0.163268,0.749680,-0.176374,-1.395002
0.178261,0.557136,-0.204274,-1.162252
0.026351,-0.009449,-0.029844,-0.000477
0.026162,0.186088,-0.029853,-0.302424
0.029884,-0.008596,-0.035902,-0.019304
0.029712,-0.203186,-0.036288,0.261839
0.025649,-0.007565,-0.031051,-0.042065
0.025497,-0.202228,-0.031892,0.240662
0.021453,-0.006665,-0.027079,-0.061908
0.021319,-0.201389,-0.028317,0.222110
0.017292,-0.005874,-0.023875,-0.079369
0.017174,-0.200646,-0.025462,0.205687
0.013161,-0.005169,-0.021348,-0.094918
0.013058,-0.199979,-0.023247,0.190954
0.009058,-0.004532,-0.019428,-0.108971
0.008968,0.190863,-0.021607,-0.407719
0.012785,-0.003946,-0.029762,-0.121926
0.012706,0.191589,-0.032200,-0.423848
0.016538,0.387152,-0.040677,-0.726506
0.024281,0.192616,-0.055207,-0.446898
0.028133,0.388473,-0.064145,-0.756459
0.035903,0.194292,-0.079274,-0.484631
0.039788,0.390437,-0.088967,-0.801208
0.047597,0.196641,-0.104991,-0.537785
0.051530,0.393070,-0.115747,-0.861617
0.059391,0.589562,-0.132979,-1.188336
0.071183,0.786133,-0.156746,-1.519570
0.086905,0.593215,-0.187137,-1.279635
0.001574,0.043140,0.022953,-0.037398
0.002436,-0.152304,0.022205,0.262438
-0.000610,0.042494,0.027454,-0.023160
0.000240,0.237212,0.026991,-0.307056
0.004984,0.431939,0.020849,-0.591106
0.013623,0.626763,0.009027,-0.877149
0.026159,0.821761,-0.008516,-1.166980
0.042594,0.626751,-0.031855,-0.876979
0.055129,0.432076,-0.049395,-0.594479
0.063770,0.627853,-0.061284,-0.902303
0.076327,0.433613,-0.079330,-0.629495
0.085000,0.239682,-0.091920,-0.362813
0.089793,0.435982,-0.099177,-0.683007
0.098513,0.632331,-0.112837,-1.005193
0.111160,0.438882,-0.132941,-0.749969
0.119937,0.635563,-0.147940,-1.081356
0.132648,0.832295,-0.169567,-1.416566
0.149294,0.639629,-0.197898,-1.181327
-0.018920,0.028290,0.019776,0.007115
-0.018354,-0.167110,0.019919,0.305971
-0.021696,0.027722,0.026038,0.019636
-0.021142,0.222462,0.026431,-0.264719
-0.016692,0.026972,0.021136,0.036182
-0.016153,-0.168446,0.021860,0.335458
-0.019522,-0.363872,0.028569,0.634954
-0.026799,-0.169160,0.041268,0.351403
-0.030183,-0.364844,0.048296,0.656808
-0.037479,-0.560604,0.061433,0.964299
-0.048691,-0.756495,0.080719,1.275631
-0.063821,-0.952548,0.106231,1.592459
-0.082872,-1.148758,0.138080,1.916289
-0.105848,-0.955367,0.176406,1.669429
0.040071,-0.027852,0.021387,-0.029576
0.039514,0.166957,0.020795,-0.315436
0.042853,0.361777,0.014486,-0.601489
0.050088,0.556693,0.002457,-0.889574
0.061222,0.751781,-0.015335,-1.181483
0.076258,0.556862,-0.038965,-0.893647
0.087395,0.752490,-0.056838,-1.198319
0.102445,0.558148,-0.080804,-0.923977
0.113608,0.754263,-0.099283,-1.240921
0.128693,0.560546,-0.124102,-0.980917
0.139904,0.757093,-0.143720,-1.309863
0.155046,0.564054,-0.169917,-1.065398
0.166327,0.371537,-0.191225,-0.830498
0.173758,0.568686,-0.207835,-1.176710
-0.042637,0.005380,0.021541,0.049423
-0.042529,-0.190044,0.022529,0.348824
-0.046330,0.004750,0.029506,0.063329
-0.046235,0.199437,0.030772,-0.219900
-0.042246,0.003889,0.026374,0.082328
-0.042169,0.198623,0.028021,-0.201918
-0.038196,0.393333,0.023982,-0.485632
-0.030330,0.588109,0.014270,-0.770661
-0.018567,0.392793,-0.001143,-0.473522
-0.010712,0.197688,-0.010614,-0.181200
-0.006758,0.002719,-0.014238,0.108116
-0.006703,-0.192196,-0.012076,0.396273
-0.010547,0.003095,-0.004150,0.099807
-0.010485,-0.191967,-0.002154,0.391178
-0.014325,-0.387058,0.005670,0.683181
-0.022066,-0.582259,0.019333,0.977643
-0.033711,-0.387401,0.038886,0.691095
-0.041459,-0.192840,0.052708,0.410904
-0.045316,-0.388668,0.060926,0.719727
-0.053089,-0.194439,0.075321,0.446826
-0.056978,-0.000459,0.084257,0.178804
-0.056987,0.193362,0.087833,-0.086155
-0.053120,-0.002902,0.086110,0.232896
-0.053178,-0.199142,0.090768,0.551451
-0.057161,-0.395413,0.101797,0.871295
-0.065069,-0.591762,0.119223,1.194170
-0.076904,-0.398368,0.143106,0.941107
-0.084872,-0.205434,0.161928,0.696595
-0.088980,-0.012884,0.175860,0.458947
-0.089238,-0.209999,0.185039,0.801496
-0.093438,-0.017831,0.201069,0.572257
0.041388,0.015098,-0.048564,-0.025304
0.041689,-0.179295,-0.049070,0.251670
0.038104,-0.373683,-0.044036,0.528480
0.030630,-0.568159,-0.033467,0.806968
0.019267,-0.372595,-0.017327,0.503949
0.011815,-0.567468,-0.007249,0.791121
0.000465,-0.762490,0.008574,1.081515
-0.014784,-0.957724,0.030204,1.376876
-0.033939,-1.153210,0.057742,1.678850
-0.057003,-1.348952,0.091319,1.988940
-0.083982,-1.544905,0.131098,2.308455
-0.114880,-1.740961,0.177267,2.638448
0.015183,-0.049341,-0.048930,0.010068
0.014196,-0.243728,-0.048729,0.286920
0.009321,-0.438122,-0.042990,0.563845
0.000559,-0.632615,-0.031713,0.842680
-0.012093,-0.827291,-0.014860,1.125224
-0.028639,-1.022215,0.007645,1.413209
-0.049084,-0.827188,0.035909,1.122926
-0.065627,-0.632555,0.058367,0.841719
-0.078278,-0.438276,0.075202,0.567948
-0.087044,-0.634368,0.086561,0.883342
-0.099731,-0.440522,0.104228,0.619078
-0.108542,-0.246998,0.116609,0.360956
-0.113482,-0.443568,0.123828,0.688013
-0.122353,-0.250362,0.137589,0.436736
-0.127360,-0.057429,0.146323,0.190395
-0.128509,-0.254308,0.150131,0.525423
-0.133595,-0.061582,0.160640,0.283559
-0.134827,0.130928,0.166311,0.045538
-0.132208,0.323323,0.167222,-0.190403
-0.125742,0.126253,0.163414,0.150014
-0.123217,0.318703,0.166414,-0.086986
-0.116843,0.121635,0.164674,0.253232
-0.114410,-0.075408,0.169739,0.592994
-0.115918,0.116982,0.181599,0.358220
-0.113578,0.309121,0.188763,0.127848
-0.107396,0.111867,0.191320,0.473641
-0.105159,0.303845,0.200793,0.246833
-0.099082,0.495618,0.205729,0.023591
-0.089169,0.687287,0.206201,-0.197791
-0.075424,0.489904,0.202245,0.152206
-0.065626,0.292547,0.205290,0.501263
-0.033400,-0.025505,0.033233,0.020464
-0.033910,-0.221088,0.033642,0.323444
-0.038332,-0.416672,0.040111,0.626544
-0.046665,-0.612330,0.052642,0.931584
-0.058912,-0.417957,0.071273,0.655897
-0.067271,-0.223896,0.084391,0.386481
-0.071749,-0.030067,0.092121,0.121554
-0.072350,0.163623,0.094552,-0.140703
-0.069077,0.357272,0.091738,-0.402123
-0.061932,0.160977,0.083695,-0.081985
-0.058713,0.354806,0.082056,-0.347133
-0.051616,0.158618,0.075113,-0.029744
-0.048444,0.352587,0.074518,-0.297815
-0.041392,0.546572,0.068562,-0.566097
-0.030461,0.740669,0.057240,-0.836416
-0.015647,0.544814,0.040512,-0.526295
-0.004751,0.739343,0.029986,-0.805942
0.010036,0.543823,0.013867,-0.503980
0.020912,0.348508,0.003787,-0.206959
0.027882,0.153333,-0.000352,0.086916
0.030949,0.348459,0.001386,-0.205878
0.037918,0.153318,-0.002731,0.087242
0.040985,-0.041765,-0.000986,0.379062
0.040149,-0.236873,0.006595,0.671434
0.035412,-0.432086,0.020024,0.966186
0.026770,-0.627471,0.039347,1.265091
0.014221,-0.823073,0.064649,1.569832
-0.002241,-1.018904,0.096046,1.881959
-0.022619,-1.214932,0.133685,2.202840
-0.046918,-1.021325,0.177742,1.954207
0.011796,0.035777,-0.000693,-0.007190
0.012512,-0.159335,-0.000836,0.285275
0.009325,-0.354446,0.004869,0.577694
0.002236,-0.159392,0.016423,0.286549
-0.000952,-0.354744,0.022154,0.584366
-0.008047,-0.159940,0.033841,0.298743
-0.011245,0.034684,0.039816,0.016922
-0.010552,-0.160986,0.040154,0.321897
-0.013771,-0.356656,0.046592,0.626967
-0.020905,-0.552396,0.059132,0.933952
-0.031952,-0.748264,0.077811,1.244615
-0.046918,-0.554222,0.102703,0.977286
-0.058002,-0.750560,0.122249,1.300382
-0.073013,-0.557183,0.148256,1.048334
-0.084157,-0.364305,0.169223,0.805619
-0.091443,-0.171857,0.185336,0.570585
-0.094880,-0.369028,0.196747,0.915454
0.014854,-0.002231,0.000274,0.023478
0.014809,-0.197357,0.000743,0.316248
0.010862,-0.392490,0.007068,0.609165
0.003012,-0.587710,0.019252,0.904066
-0.008742,-0.783087,0.037333,1.202737
-0.024404,-0.588467,0.061388,0.921984
-0.036173,-0.784362,0.079827,1.233310
-0.051860,-0.590352,0.104493,0.966666
-0.063668,-0.786711,0.123827,1.290262
-0.079402,-0.983170,0.149632,1.619008
-0.099065,-1.179706,0.182012,1.954344
-0.036318,0.001994,-0.028080,-0.031888
-0.036278,0.197508,-0.028718,-0.333297
-0.032328,0.393026,-0.035384,-0.634896
-0.024467,0.198415,-0.048082,-0.353563
-0.020499,0.004009,-0.055153,-0.076421
-0.020419,-0.190281,-0.056682,0.198364
-0.024224,0.005604,-0.052714,-0.111647
-0.024112,-0.188724,-0.054947,0.163950
-0.027887,-0.383019,-0.051668,0.438804
-0.035547,-0.577373,-0.042892,0.714763
-0.047094,-0.381684,-0.028597,0.408893
-0.054728,-0.186168,-0.020419,0.107334
-0.058451,0.009240,-0.018273,-0.191721
-0.058267,0.204619,-0.022107,-0.490112
-0.054174,0.009815,-0.031909,-0.204477
-0.053978,0.205379,-0.035999,-0.507053
-0.049870,0.400989,-0.046140,-0.810859
-0.041851,0.206528,-0.062357,-0.533039
-0.037720,0.012336,-0.073018,-0.260638
-0.037473,-0.181671,-0.078231,0.008150
-0.041107,-0.375589,-0.078068,0.275161
-0.048619,-0.179445,-0.072564,-0.041088
-0.052207,-0.373456,-0.073386,0.227847
-0.059677,-0.177366,-0.068829,-0.087052
-0.063224,-0.371437,-0.070570,0.183146
-0.070653,-0.565482,-0.066907,0.452758
-0.081962,-0.369481,-0.057852,0.139758
-0.089352,-0.173580,-0.055057,-0.170601
-0.092824,0.022285,-0.058469,-0.480131
-0.092378,-0.171965,-0.068072,-0.206434
