<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000022B58437DF0>
[30.         34.20560837]
[31.8691597  28.78504562]
[27.94392586 31.96261597]
[31.8691597  28.78504562]
[27.94392586 31.96261597]
[30.56074905 29.53271103]
[27.94392586 31.96261597]
[30.56074905 29.53271103]
[26.54205704 30.84112167]
[30.56074905 29.53271103]
[26.54205704 30.84112167]
[30.56074905 29.53271103]
[26.54205704 30.84112167]
[29.71962738 31.12149429]
[31.77569962 26.26168251]
[29.71962738 31.12149429]
[31.77569962 26.26168251]
[29.71962738 31.12149429]
[31.30841064 27.10280418]
[28.1308403  30.84112167]
[31.30841064 27.10280418]
[28.1308403  30.84112167]
[31.30841064 27.10280418]
[28.1308403  30.84112167]
[31.30841064 27.10280418]
[28.1308403  30.84112167]
[28.504673   25.32710266]
[25.70093536 27.28971863]
[28.504673   25.32710266]
[25.70093536 27.28971863]
[27.66355133 25.60747719]
[25.70093536 27.28971863]
[27.66355133 25.60747719]
[25.70093536 27.28971863]
[26.35514069 25.60747719]
[25.70093536 27.28971863]
[26.35514069 25.60747719]
[25.70093536 27.28971863]
[25.70093536 27.28971863]
[27.66355133 25.60747719]
[25.70093536 27.28971863]
[27.66355133 25.60747719]
[25.70093536 27.28971863]
[26.35514069 25.60747719]
[25.70093536 27.28971863]
[25.51401901 25.79439163]
[27.66355133 25.60747719]
[25.51401901 25.79439163]
[26.35514069 25.60747719]
[25.51401901 25.79439163]
[24.57943916 24.76635551]
[26.16822433 24.39252281]
