<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000022B58437DF0>
[30.         33.55140305]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.64485931 31.30841064]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[28.78504562 34.11214828]
[32.99065399 33.27102661]
[34.01869202 33.45794296]
[28.41121483 29.71962738]
[28.504673   29.43925095]
[26.16822433 26.72897148]
[24.85981369 25.42056084]
[24.01869202 24.76635551]
[24.01869202 24.76635551]
[23.45794296 23.83177567]
[23.45794296 23.83177567]
