<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000022B58437DF0>
[30.         34.76635742]
[29.81308365 31.77569962]
[31.58878517 26.44859695]
[29.81308365 31.77569962]
[31.77569962 27.00934601]
[27.75700951 31.21495438]
[31.77569962 27.00934601]
[27.75700951 31.21495438]
[31.77569962 27.00934601]
[27.75700951 31.21495438]
[31.77569962 27.00934601]
[27.75700951 31.21495438]
[31.77569962 27.00934601]
[27.75700951 31.21495438]
[30.3738327  27.47663498]
[26.54205704 30.18691635]
[28.87850571 25.32710266]
[25.60747719 27.75700951]
[27.94392586 26.07476616]
[25.60747719 27.75700951]
[27.94392586 26.07476616]
[25.60747719 27.75700951]
[26.35514069 25.98130798]
[24.67289734 26.07476616]
[25.32710266 24.95326996]
[24.67289734 26.07476616]
[24.67289734 26.07476616]
[27.10280418 24.11215019]
[24.67289734 26.07476616]
[26.44859695 24.67289734]
[24.67289734 26.07476616]
[25.32710266 24.95326996]
[24.67289734 26.07476616]
[25.32710266 24.95326996]
[24.67289734 26.07476616]
[24.76635551 25.14018631]
[25.32710266 24.95326996]
[24.76635551 25.14018631]
[25.32710266 24.95326996]
