tm1,tm2,steps
12,9,6229
14,12,6255
19,28,6302
8,15,6325
8,13,6346
22,23,6391
14,14,6419
3,7,6429
18,13,6460
8,16,6484
28,26,6538
17,14,6569
26,23,6618
3,8,6629
20,21,6670
27,29,6726
14,11,6751
20,16,6787
6,9,6802
3,8,6813
9,11,6833
24,24,6881
5,10,6896
5,9,6910
18,16,6944
28,31,7003
10,3,7016
20,13,7049
18,12,7079
20,21,7120
32,35,7187
31,30,7248
10,7,7265
13,7,7285
28,23,7336
52,61,7449
2,8,7459
9,8,7476
7,10,7493
15,16,7524
62,68,7654
13,6,7673
23,23,7719
15,21,7755
28,27,7810
9,7,7826
27,28,7881
5,10,7896
10,16,7922
13,7,7942
17,27,7986
26,26,8038
23,23,8084
23,20,8127
49,42,8218
23,21,8262
26,30,8318
12,7,8337
4,11,8352
60,62,8474
6,10,8490
16,9,8515
20,18,8553
21,24,8598
41,34,8673
15,17,8705
10,10,8725
33,33,8791
16,13,8820
6,9,8835
18,24,8877
20,18,8915
11,7,8933
20,19,8972
13,18,9003
8,8,9019
20,15,9054
15,12,9081
13,6,9100
18,15,9133
27,24,9184
25,21,9230
23,23,9276
14,22,9312
31,31,9374
23,14,9411
30,28,9469
9,16,9494
21,22,9537
4,9,9550
15,15,9580
31,42,9653
9,14,9676
24,21,9721
17,11,9749
9,10,9768
17,14,9799
29,23,9851
12,10,9873
5,9,9887
17,15,9919
21,15,9955
12,14,9981
37,35,10053
12,7,10072
10,7,10089
15,10,10114
5,7,10126
12,15,10153
29,22,10204
14,16,10234
32,30,10296
18,25,10339
11,3,10353
29,23,10405
28,28,10461
34,28,10523
82,67,10672
36,39,10747
12,19,10778
49,45,10872
8,8,10888
19,19,10926
15,11,10952
8,9,10969
23,23,11015
22,17,11054
38,33,11125
6,11,11142
13,6,11161
29,24,11214
13,16,11243
21,20,11284
7,3,11294
15,16,11325
17,16,11358
14,14,11386
22,23,11431
13,13,11457
11,13,11481
22,23,11526
31,34,11591
11,15,11617
23,20,11660
16,11,11687
25,24,11736
29,25,11790
10,15,11815
20,23,11858
14,20,11892
38,34,11964
13,8,11985
7,5,11997
10,8,12015
9,15,12039
9,0,12048
32,35,12115
27,29,12171
17,17,12205
12,12,12229
20,20,12269
10,9,12288
13,20,12321
24,29,12374
8,11,12393
30,24,12447
4,7,12458
10,4,12472
8,11,12491
32,38,12561
32,38,12631
10,11,12652
8,2,12662
9,11,12682
20,20,12722
18,11,12751
12,10,12773
23,18,12814
73,77,12964
10,11,12985
42,43,13070
11,12,13093
20,17,13130
14,15,13159
4,11,13174
40,41,13255
27,21,13303
25,26,13354
14,14,13382
36,44,13462
8,10,13480
69,60,13609
12,7,13628
36,42,13706
6,6,13718
22,24,13764
5,10,13779
27,16,13822
29,27,13878
9,14,13901
12,8,13921
25,20,13966
73,69,14108
19,22,14149
30,28,14207
70,73,14350
23,25,14398
48,41,14487
30,26,14543
12,13,14568
16,12,14596
12,9,14617
51,44,14712
8,9,14729
10,10,14749
60,57,14866
11,11,14888
7,5,14900
13,21,14934
3,9,14946
30,32,15008
19,12,15039
12,11,15062
17,15,15094
24,26,15144
19,18,15181
10,10,15201
16,18,15235
11,7,15253
15,17,15285
5,11,15301
61,59,15421
38,32,15491
20,20,15531
9,5,15545
11,9,15565
8,7,15580
56,43,15679
49,39,15767
54,57,15878
23,22,15923
28,31,15982
23,18,16023
26,22,16071
44,42,16157
27,28,16212
43,37,16292
30,34,16356
28,25,16409
62,57,16528
91,94,16713
57,46,16816
16,19,16851
14,14,16879
10,14,16903
104,104,17111
67,62,17240
48,39,17327
60,61,17448
35,40,17523
38,37,17598
16,18,17632
21,25,17678
55,49,17782
33,36,17851
31,23,17905
63,56,18024
24,20,18068
22,21,18111
34,36,18181
15,15,18211
68,70,18349
21,22,18392
31,30,18453
4,9,18466
16,14,18496
33,29,18558
3,8,18569
12,11,18592
19,13,18624
9,14,18647
6,11,18664
10,3,18677
11,8,18696
35,37,18768
16,25,18809
9,14,18832
31,36,18899
29,26,18954
21,19,18994
17,8,19019
11,13,19043
17,22,19082
20,20,19122
48,55,19225
147,154,19526
15,12,19553
20,21,19594
5,14,19613
34,31,19678
39,40,19757
96,89,19942
94,91,20127
172,184,20483
8,3,20494
48,50,20592
54,56,20702
13,9,20724
51,43,20818
42,46,20906
32,35,20973
36,40,21049
12,17,21078
106,97,21281
34,32,21347
7,3,21357
24,23,21404
32,31,21467
38,36,21541
24,25,21590
42,44,21676
18,18,21712
47,45,21804
23,9,21836
49,63,21948
18,18,21984
22,21,22027
14,15,22056
22,21,22099
86,86,22271
14,16,22301
69,70,22440
55,53,22548
29,26,22603
87,76,22766
28,27,22821
42,45,22908
12,14,22934
40,35,23009
12,9,23030
38,33,23101
25,21,23147
54,41,23242
20,29,23291
14,10,23315
11,3,23329
11,10,23350
13,14,23377
75,69,23521
17,15,23553
51,43,23647
79,75,23801
21,20,23842
35,38,23915
4,7,23926
25,16,23967
19,19,24005
40,32,24077
28,28,24133
29,29,24191
15,23,24229
100,109,24438
37,33,24508
8,12,24528
81,81,24690
35,37,24762
13,19,24794
40,39,24873
23,21,24917
66,60,25043
46,45,25134
49,37,25220
16,13,25249
15,13,25277
12,15,25304
41,39,25384
11,13,25408
24,27,25459
30,34,25523
20,20,25563
21,31,25615
8,11,25634
32,30,25696
3,13,25712
12,13,25737
30,34,25801
7,6,25814
13,21,25848
71,62,25981
34,31,26046
26,25,26097
29,31,26157
42,41,26240
55,56,26351
9,16,26376
20,23,26419
12,14,26445
27,23,26495
22,26,26543
5,14,26562
5,11,26578
71,70,26719
22,26,26767
9,10,26786
33,41,26860
89,94,27043
18,20,27081
22,20,27123
21,20,27164
11,4,27179
24,27,27230
19,18,27267
15,10,27292
84,73,27449
11,13,27473
81,92,27646
24,25,27695
19,18,27732
8,13,27753
66,64,27883
22,15,27920
8,10,27938
18,16,27972
59,53,28084
8,10,28102
13,14,28129
34,34,28197
70,87,28354
56,57,28467
28,28,28523
103,112,28738
73,87,28898
10,8,28916
146,140,29202
43,39,29284
49,38,29371
39,33,29443
6,9,29458
46,42,29546
12,13,29571
11,11,29593
20,21,29634
27,33,29694
2,7,29703
28,38,29769
23,33,29825
16,15,29856
26,31,29913
49,62,30024
53,60,30137
68,62,30267
24,17,30308
82,73,30463
82,67,30612
35,37,30684
67,70,30821
13,13,30847
43,40,30930
32,39,31001
80,80,31161
51,55,31267
14,20,31301
33,37,31371
61,52,31484
9,8,31501
70,79,31650
8,6,31664
31,39,31734
28,28,31790
24,25,31839
37,39,31915
24,23,31962
20,18,32000
61,60,32121
24,15,32160
23,25,32208
15,14,32237
42,41,32320
10,9,32339
9,19,32367
15,19,32401
9,14,32424
24,18,32466
22,22,32510
26,33,32569
6,15,32590
143,143,32876
31,21,32928
39,38,33005
85,84,33174
45,41,33260
3,9,33272
18,26,33316
57,57,33430
27,29,33486
29,32,33547
46,47,33640
14,14,33668
21,19,33708
9,8,33725
25,35,33785
71,83,33939
56,50,34045
43,45,34133
25,28,34186
8,5,34199
88,75,34362
89,77,34528
44,41,34613
10,7,34630
22,24,34676
40,41,34757
27,25,34809
94,92,34995
26,25,35046
12,4,35062
30,32,35124
28,31,35183
14,14,35211
34,34,35279
64,51,35394
77,82,35553
14,13,35580
39,41,35660
15,16,35691
14,15,35720
47,48,35815
12,12,35839
27,26,35892
196,190,36278
28,26,36332
16,21,36369
124,111,36604
149,138,36891
12,16,36919
80,82,37081
78,76,37235
15,18,37268
16,21,37305
19,15,37339
51,51,37441
30,41,37512
62,71,37645
20,20,37685
34,42,37761
87,88,37936
24,25,37985
105,93,38183
22,22,38227
70,75,38372
7,2,38381
14,12,38407
26,22,38455
68,57,38580
29,27,38636
68,63,38767
99,92,38958
8,11,38977
48,48,39073
53,49,39175
19,21,39215
40,35,39290
66,60,39416
20,24,39460
21,21,39502
94,86,39682
73,82,39837
45,58,39940
66,83,40089
54,57,40200
50,48,40298
25,27,40350
56,59,40465
39,41,40545
34,36,40615
67,56,40738
75,73,40886
9,9,40904
32,36,40972
16,9,40997
24,22,41043
81,70,41194
16,18,41228
76,86,41390
21,12,41423
89,85,41597
45,51,41693
89,77,41859
150,142,42151
22,25,42198
70,61,42329
154,163,42646
161,155,42962
35,30,43027
15,19,43061
75,83,43219
29,28,43276
56,63,43395
83,93,43571
56,56,43683
23,16,43722
8,2,43732
41,46,43819
57,55,43931
12,10,43953
48,41,44042
63,71,44176
10,13,44199
27,25,44251
30,34,44315
30,34,44379
75,66,44520
60,55,44635
52,52,44739
5,10,44754
83,79,44916
57,49,45022
117,115,45254
22,22,45298
59,72,45429
9,4,45442
10,1,45453
10,3,45466
8,10,45484
17,16,45517
20,20,45557
43,41,45641
9,9,45659
35,45,45739
77,76,45892
5,12,45909
86,88,46083
104,107,46294
96,103,46493
37,30,46560
47,52,46659
55,65,46779
68,71,46918
137,127,47182
26,29,47237
76,74,47387
74,81,47542
143,146,47831
54,63,47948
73,78,48099
92,90,48281
27,24,48332
12,12,48356
67,74,48497
8,6,48511
8,4,48523
36,41,48600
3,9,48612
104,100,48816
90,84,48990
49,48,49087
54,64,49205
35,38,49278
13,8,49299
95,95,49489
16,20,49525
78,79,49682
70,64,49816
66,72,49954
52,56,50062
161,159,50382
58,57,50497
25,28,50550
120,123,50793
77,85,50955
46,48,51049
73,81,51203
191,193,51587
24,30,51641
34,35,51710
60,53,51823
11,11,51845
67,61,51973
46,41,52060
23,25,52108
23,19,52150
118,120,52388
57,57,52502
26,21,52549
69,68,52686
23,19,52728
18,16,52762
45,34,52841
40,38,52919
33,35,52987
17,21,53025
15,16,53056
90,88,53234
20,25,53279
93,84,53456
80,88,53624
56,46,53726
15,11,53752
44,45,53841
42,46,53929
63,62,54054
25,26,54105
97,94,54296
23,24,54343
51,50,54444
48,56,54548
8,10,54566
83,88,54737
23,27,54787
31,34,54852
17,19,54888
113,107,55108
55,57,55220
13,14,55247
24,23,55294
28,31,55353
7,3,55363
12,13,55388
191,199,55778
171,171,56120
69,70,56259
182,184,56625
14,14,56653
69,77,56799
107,108,57014
87,106,57207
39,33,57279
18,17,57314
6,6,57326
67,57,57450
11,12,57473
21,17,57511
184,189,57884
37,33,57954
20,21,57995
51,52,58098
157,156,58411
20,21,58452
50,46,58548
50,41,58639
52,45,58736
45,27,58808
31,29,58868
108,103,59079
51,41,59171
16,14,59201
96,88,59385
21,21,59427
61,66,59554
55,55,59664
151,151,59966
33,39,60038
182,181,60401
195,187,60783
91,94,60968
123,115,61206
205,208,61619
42,29,61690
247,253,62190
112,102,62404
95,89,62588
30,24,62642
67,51,62760
103,94,62957
117,122,63196
60,56,63312
101,104,63517
25,23,63565
68,66,63699
16,14,63729
60,75,63864
86,97,64047
69,67,64183
92,90,64365
16,17,64398
15,10,64423
32,32,64487
196,197,64880
108,98,65086
42,39,65167
81,75,65323
145,143,65611
232,237,66080
86,69,66235
46,31,66312
72,62,66446
27,26,66499
39,31,66569
58,56,66683
89,82,66854
50,58,66962
62,67,67091
44,37,67172
50,41,67263
97,89,67449
56,49,67554
169,177,67900
72,65,68037
77,70,68184
92,84,68360
42,48,68450
97,89,68636
74,74,68784
19,20,68823
14,12,68849
18,23,68890
26,32,68948
20,22,68990
18,20,69028
12,6,69046
16,14,69076
19,13,69108
13,11,69132
4,8,69144
36,46,69226
12,17,69255
14,14,69283
5,14,69302
22,25,69349
36,44,69429
64,64,69557
67,69,69693
31,33,69757
57,64,69878
21,21,69920
8,4,69932
64,64,70060
115,108,70283
38,32,70353
251,249,70853
94,95,71042
199,196,71437
18,10,71465
15,18,71498
11,13,71522
29,30,71581
46,28,71655
18,15,71688
50,51,71789
37,44,71870
22,27,71919
27,27,71973
40,38,72051
115,103,72269
65,71,72405
100,99,72604
80,73,72757
64,54,72875
81,72,73028
151,142,73321
116,114,73551
91,93,73735
175,171,74081
187,189,74457
152,151,74760
103,109,74972
16,18,75006
168,157,75331
59,69,75459
32,25,75516
14,16,75546
94,94,75734
33,28,75795
33,42,75870
12,16,75898
28,25,75951
29,26,76006
28,25,76059
53,52,76164
18,19,76201
21,20,76242
98,99,76439
42,39,76520
125,125,76770
47,49,76866
45,50,76961
84,88,77133
141,142,77416
250,250,77916
251,249,78416
139,141,78696
70,76,78842
248,252,79342
92,98,79532
134,129,79795
99,96,79990
71,62,80123
231,237,80591
154,156,80901
28,32,80961
33,40,81034
57,57,81148
45,45,81238
42,57,81337
47,61,81445
94,86,81625
106,100,81831
38,35,81904
59,72,82035
78,84,82197
24,20,82241
73,83,82397
75,63,82535
8,11,82554
35,29,82618
110,112,82840
131,140,83111
53,49,83213
92,82,83387
53,68,83508
69,79,83656
74,82,83812
12,14,83838
106,109,84053
23,27,84103
12,12,84127
15,12,84154
11,12,84177
56,53,84286
6,4,84296
2,9,84307
2,8,84317
27,36,84380
3,9,84392
36,28,84456
42,33,84531
17,12,84560
19,10,84589
109,100,84798
15,7,84820
87,98,85005
107,98,85210
162,153,85525
65,74,85664
92,99,85855
60,75,85990
25,30,86045
80,91,86216
93,99,86408
46,49,86503
95,85,86683
24,26,86733
64,57,86854
20,21,86895
23,24,86942
20,22,86984
6,3,86993
68,72,87133
52,56,87241
107,116,87464
84,72,87620
99,85,87804
78,83,87965
115,105,88185
25,24,88234
27,28,88289
46,52,88387
60,59,88506
72,83,88661
47,63,88771
81,96,88948
83,93,89124
69,82,89275
25,31,89331
33,36,89400
79,73,89552
27,25,89604
29,34,89667
70,69,89806
87,77,89970
89,78,90137
17,17,90171
44,45,90260
108,100,90468
97,85,90650
11,10,90671
76,71,90818
88,96,91002
78,71,91151
76,79,91306
92,81,91479
64,61,91604
41,40,91685
16,14,91715
101,111,91927
64,63,92054
95,86,92235
79,69,92383
81,70,92534
78,75,92687
66,59,92812
103,99,93014
43,40,93097
72,86,93255
147,155,93557
21,18,93596
20,20,93636
75,63,93774
86,76,93936
60,60,94056
109,102,94267
89,89,94445
13,11,94469
57,59,94585
87,88,94760
100,93,94953
70,66,95089
87,78,95254
184,191,95629
97,110,95836
102,96,96034
42,32,96108
96,98,96302
12,10,96324
76,66,96466
79,72,96617
148,128,96893
93,97,97083
144,149,97376
131,135,97642
58,62,97762
40,42,97844
110,116,98070
95,101,98266
27,27,98320
24,27,98371
21,24,98416
20,22,98458
8,7,98473
66,59,98598
26,25,98649
128,127,98904
28,23,98955
27,25,99007
60,58,99125
74,69,99268
40,39,99347
43,39,99429
57,51,99537
25,23,99585
69,66,99720
35,29,99784
14,8,99806
24,21,99851
51,54,99956
51,57,100064
84,87,100235
19,23,100277
20,26,100323
63,39,100425
56,57,100538
48,49,100635
64,53,100752
99,101,100952
80,77,101109
39,46,101194
30,28,101252
137,135,101524
145,153,101822
16,16,101854
248,252,102354
99,99,102552
213,209,102974
176,180,103330
49,51,103430
221,225,103876
249,251,104376
144,148,104668
37,37,104742
68,73,104883
110,112,105105
145,148,105398
171,174,105743
250,250,106243
160,164,106567
250,250,107067
171,167,107405
203,204,107812
227,223,108262
81,85,108428
249,251,108928
122,110,109160
197,200,109557
139,133,109829
246,243,110318
163,167,110648
88,87,110823
102,90,111015
228,223,111466
157,146,111769
169,162,112100
144,151,112395
249,251,112895
110,108,113113
105,98,113316
252,248,113816
95,89,114000
61,52,114113
107,104,114324
17,16,114357
25,34,114416
192,190,114798
135,132,115065
82,85,115232
9,7,115248
14,13,115275
2,11,115288
2,12,115302
4,14,115320
18,20,115358
15,17,115390
29,30,115449
53,68,115570
62,76,115708
58,63,115829
15,16,115860
47,59,115966
43,56,116065
69,66,116200
124,124,116448
31,34,116513
25,28,116566
83,77,116726
102,103,116931
80,63,117074
35,48,117157
52,66,117275
52,63,117390
8,3,117401
44,60,117505
76,67,117648
61,50,117759
73,60,117892
77,61,118030
72,81,118183
64,77,118324
64,76,118464
18,14,118496
51,57,118604
125,117,118846
57,55,118958
82,72,119112
68,55,119235
87,95,119417
91,102,119610
61,64,119735
108,98,119941
59,72,120072
110,99,120281
56,67,120404
81,71,120556
81,72,120709
107,119,120935
109,100,121144
61,74,121279
38,48,121365
77,65,121507
198,196,121901
73,79,122053
75,63,122191
50,47,122288
42,35,122365
74,61,122500
72,61,122633
40,48,122721
36,47,122804
40,37,122881
107,93,123081
67,65,123213
76,64,123353
88,102,123543
102,94,123739
61,76,123876
86,75,124037
76,65,124178
101,91,124370
42,44,124456
21,23,124500
15,14,124529
21,22,124572
10,14,124596
112,102,124810
62,48,124920
72,62,125054
7,7,125068
58,49,125175
62,50,125287
111,103,125501
35,42,125578
106,114,125798
83,90,125971
108,114,126193
98,89,126380
82,80,126542
141,141,126824
249,251,127324
172,171,127667
147,152,127966
95,89,128150
20,18,128188
10,4,128202
39,29,128270
14,7,128291
206,200,128697
103,99,128899
26,19,128944
111,112,129167
10,1,129178
10,12,129200
28,25,129253
24,20,129297
51,56,129404
14,12,129430
31,29,129490
60,64,129614
137,144,129895
138,146,130179
37,36,130252
91,98,130441
75,65,130581
94,89,130764
81,67,130912
86,98,131096
58,62,131216
43,42,131301
23,22,131346
64,65,131475
29,27,131531
31,31,131593
9,10,131612
28,37,131677
30,30,131737
42,43,131822
100,110,132032
174,182,132388
120,126,132634
126,120,132880
127,118,133125
187,173,133485
250,250,133985
24,22,134031
107,116,134254
125,116,134495
218,220,134933
142,131,135206
137,130,135473
125,112,135710
106,97,135913
90,82,136085
182,173,136440
249,251,136940
26,19,136985
57,48,137090
162,166,137418
28,31,137477
173,169,137819
32,37,137888
163,155,138206
107,93,138406
84,87,138577
213,202,138992
249,251,139492
149,152,139793
223,220,140236
253,246,140735
128,121,140984
97,86,141167
108,111,141386
166,171,141723
147,151,142021
108,115,142244
109,100,142453
38,34,142525
20,19,142564
197,191,142952
178,176,143306
170,174,143650
22,27,143699
138,141,143978
108,100,144186
132,135,144453
161,164,144778
158,162,145098
132,136,145366
234,233,145833
219,208,146260
42,50,146352
16,16,146384
179,181,146744
68,51,146863
154,158,147175
101,95,147371
143,138,147652
41,46,147739
125,127,147991
116,109,148216
226,235,148677
86,77,148840
161,172,149173
38,38,149249
188,180,149617
85,78,149780
134,122,150036
248,252,150536
96,89,150721
143,140,151004
108,102,151214
111,118,151443
78,79,151600
204,200,152004
81,83,152168
163,155,152486
134,139,152759
122,124,153005
76,70,153151
137,130,153418
106,98,153622
139,139,153900
209,221,154330
90,82,154502
69,67,154638
117,111,154866
192,182,155240
85,71,155396
133,136,155665
252,248,156165
39,40,156244
136,146,156526
181,191,156898
128,137,157163
115,111,157389
99,112,157600
110,119,157829
200,205,158234
107,113,158454
114,105,158673
135,143,158951
207,196,159354
184,182,159720
82,68,159870
128,134,160132
211,216,160559
111,104,160774
99,93,160966
182,192,161340
159,171,161670
91,80,161841
204,210,162255
36,35,162326
104,94,162524
129,120,162773
86,82,162941
101,110,163152
126,131,163409
108,103,163620
79,68,163767
96,79,163942
129,120,164191
95,85,164371
250,250,164871
134,144,165149
150,152,165451
13,12,165476
142,137,165755
240,233,166228
252,248,166728
59,65,166852
11,11,166874
194,194,167262
43,45,167350
55,58,167463
249,251,167963
82,70,168115
189,181,168485
107,101,168693
90,81,168864
96,89,169049
143,141,169333
10,12,169355
116,110,169581
61,50,169692
101,92,169885
89,82,170056
125,119,170300
36,39,170375
92,83,170550
168,158,170876
159,157,171192
143,139,171474
30,28,171532
67,72,171671
62,71,171804
52,49,171905
81,86,172072
62,64,172198
60,61,172319
171,177,172667
87,91,172845
60,66,172971
61,62,173094
83,93,173270
116,123,173509
8,7,173524
78,75,173677
118,127,173922
54,53,174029
166,163,174358
183,175,174716
90,89,174895
119,106,175120
88,77,175285
54,53,175392
161,168,175721
80,80,175881
118,121,176120
76,65,176261
92,92,176445
40,39,176524
35,39,176598
104,103,176805
63,67,176935
91,88,177114
70,79,177263
22,21,177306
135,118,177559
159,139,177857
96,90,178043
119,121,178283
190,194,178667
94,103,178864
250,250,179364
130,131,179625
159,160,179944
234,226,180404
18,19,180441
33,27,180501
24,21,180546
51,50,180647
188,164,180999
171,173,181343
132,135,181610
155,156,181921
144,146,182211
82,71,182364
172,178,182714
157,141,183012
201,205,183418
37,39,183494
252,248,183994
246,242,184482
133,143,184758
114,105,184977
93,98,185168
162,154,185484
222,208,185914
48,55,186017
64,69,186150
189,193,186532
18,26,186576
169,175,186920
193,183,187296
17,25,187338
217,208,187763
43,47,187853
88,80,188021
42,40,188103
176,162,188441
249,251,188941
250,250,189441
67,73,189581
37,41,189659
248,252,190159
45,48,190252
113,108,190473
254,246,190973
142,142,191257
121,114,191492
77,73,191642
251,249,192142
69,61,192272
92,95,192459
249,251,192959
181,175,193315
46,54,193415
82,67,193564
54,58,193676
19,26,193721
141,134,193996
28,37,194061
12,13,194086
13,14,194113
69,53,194235
16,15,194266
8,3,194277
17,16,194310
39,33,194382
8,6,194396
58,61,194515
12,8,194535
176,163,194874
110,103,195087
109,99,195295
99,91,195485
86,88,195659
11,21,195691
249,251,196191
74,81,196346
65,74,196485
88,79,196652
40,47,196739
159,169,197067
116,117,197300
92,95,197487
31,31,197549
96,88,197733
15,16,197764
5,12,197781
89,96,197966
10,19,197995
117,115,198227
137,133,198497
114,114,198725
137,141,199003
222,235,199460
250,250,199960
203,213,200376
248,252,200876
47,47,200970
66,65,201101
135,141,201377
162,163,201702
129,124,201955
111,108,202174
173,170,202517
113,105,202735
104,98,202937
149,140,203226
95,84,203405
194,189,203788
161,156,204105
120,115,204340
99,91,204530
88,83,204701
99,90,204890
116,110,205116
103,98,205317
89,74,205480
120,116,205716
96,90,205902
199,200,206301
110,104,206515
131,121,206767
110,104,206981
186,185,207352
149,144,207645
169,162,207976
243,233,208452
154,141,208747
95,84,208926
86,79,209091
81,72,209244
95,86,209425
200,188,209813
251,243,210307
124,115,210546
114,102,210762
219,200,211181
184,171,211536
250,241,212027
126,116,212269
106,100,212475
138,134,212747
9,14,212770
66,77,212913
85,75,213073
107,98,213278
118,111,213507
137,124,213768
205,197,214170
118,117,214405
205,194,214804
173,182,215159
92,100,215351
248,252,215851
250,250,216351
108,96,216555
250,250,217055
104,95,217254
251,249,217754
251,249,218254
251,249,218754
250,250,219254
248,242,219744
249,251,220244
222,220,220686
251,249,221186
241,238,221665
250,250,222165
252,248,222665
252,248,223165
140,135,223440
234,234,223908
163,163,224234
237,236,224707
249,251,225207
250,250,225707
183,183,226073
106,103,226282
229,228,226739
153,150,227042
250,250,227542
136,131,227809
138,132,228079
98,91,228268
207,205,228680
146,141,228967
121,115,229203
108,102,229413
97,92,229602
250,250,230102
140,127,230369
124,132,230625
105,99,230829
239,235,231303
249,245,231797
197,203,232197
93,85,232375
249,251,232875
152,148,233175
120,116,233411
174,171,233756
86,78,233920
247,253,234420
215,213,234848
206,210,235264
188,194,235646
203,207,236056
219,229,236504
249,251,237004
211,207,237422
119,124,237665
103,98,237866
147,156,238169
249,251,238669
120,127,238916
248,252,239416
128,133,239677
108,113,239898
90,96,240084
176,179,240439
72,72,240583
27,27,240637
32,32,240701
160,166,241027
20,17,241064
18,16,241098
216,213,241527
251,249,242027
95,89,242211
97,92,242400
84,77,242561
95,89,242745
104,98,242947
104,98,243149
105,98,243352
109,102,243563
107,98,243768
103,96,243967
109,102,244178
99,93,244370
155,148,244673
130,140,244943
116,122,245181
167,164,245512
102,96,245710
231,225,246166
108,102,246376
207,200,246783
102,95,246980
190,195,247365
229,223,247817
141,134,248092
153,144,248389
132,127,248648
155,150,248953
96,89,249138
57,70,249265
83,96,249444
174,180,249798
195,205,250198
99,108,250405
125,134,250664
145,139,250948
168,162,251278
163,158,251599
152,142,251893
123,116,252132
112,107,252351
100,94,252545
162,156,252863
207,200,253270
227,223,253720
149,156,254025
169,161,254355
79,92,254526
126,134,254786
153,147,255086
141,138,255365
188,192,255745
244,240,256229
109,102,256440
127,123,256690
57,68,256815
106,121,257042
66,78,257186
93,87,257366
86,95,257547
103,97,257747
90,79,257916
118,110,258144
71,82,258297
249,251,258797
78,74,258949
85,77,259111
70,79,259260
32,40,259332
106,98,259536
107,99,259742
96,88,259926
139,133,260198
127,120,260445
113,106,260664
134,126,260924
143,136,261203
167,161,261531
84,77,261692
92,86,261870
203,213,262286
96,88,262470
105,98,262673
248,252,263173
199,193,263565
137,130,263832
177,169,264178
117,108,264403
202,195,264800
182,177,265159
96,86,265341
95,87,265523
111,104,265738
111,104,265953
202,206,266361
250,250,266861
254,246,267361
99,92,267552
121,114,267787
93,85,267965
117,111,268193
173,165,268531
88,77,268696
250,250,269196
161,153,269510
87,80,269677
169,163,270009
107,99,270215
96,89,270400
93,85,270578
88,80,270746
